cert_validity_days,issuer_trusted,domain_mismatch,self_signed,weak_cipher,expired,key_size,is_suspicious
668,1,0,0,0,0,2048,0
701,1,0,0,0,0,2048,0
678,1,0,1,1,0,2048,0
51,1,1,0,1,1,2048,1
646,1,0,0,0,0,2048,0
82,0,0,1,0,1,1024,1
53,0,0,1,1,1,2048,1
343,1,0,0,1,0,2048,0
106,1,0,0,0,0,2048,0
350,0,0,0,0,0,2048,0
11,1,0,0,1,1,2048,1
74,1,1,0,1,1,1024,1
590,1,0,0,0,0,2048,0
375,1,0,0,0,0,2048,0
21,0,0,1,1,0,2048,1
586,1,0,0,0,0,4096,0
60,1,0,1,1,0,2048,1
18,0,1,1,0,1,2048,1
507,0,0,0,0,0,4096,0
141,0,0,0,0,0,2048,0
332,1,0,0,0,0,2048,0
308,1,0,0,0,0,2048,0
607,1,0,0,0,0,2048,0
79,0,1,1,0,0,2048,1
60,1,1,1,1,0,2048,1
34,1,1,0,0,1,1024,1
99,1,0,0,0,0,2048,0
62,0,0,0,1,1,1024,1
303,1,0,0,0,0,2048,0
157,1,0,0,0,0,2048,0
416,1,0,0,1,0,2048,0
139,1,0,0,0,0,2048,0
84,0,1,0,0,0,1024,1
612,1,0,0,0,0,2048,0
395,1,0,0,0,0,4096,0
481,1,0,0,0,0,2048,0
213,1,0,0,1,0,4096,0
593,1,0,0,0,0,2048,0
314,1,0,0,0,0,2048,0
407,1,0,0,0,0,4096,0
562,1,0,0,1,0,2048,0
74,1,1,1,1,0,2048,1
447,1,0,0,0,0,2048,0
572,1,0,0,0,0,2048,0
518,1,0,0,0,0,2048,0
586,1,0,0,0,0,2048,0
561,1,0,0,0,0,4096,0
660,0,0,1,0,0,2048,0
21,0,1,1,0,1,1024,1
173,1,0,0,0,0,2048,0
19,0,1,1,0,0,2048,1
88,0,1,0,0,1,1024,1
718,1,0,0,1,0,4096,0
409,1,0,0,0,0,4096,0
293,1,0,0,0,0,2048,0
53,0,1,0,1,1,1024,1
24,1,1,1,1,1,1024,1
593,1,0,0,0,0,2048,0
62,0,0,1,1,1,1024,1
628,1,0,0,0,0,2048,0
22,0,1,0,1,0,1024,1
68,0,0,0,1,1,2048,1
665,1,0,0,0,0,2048,0
128,1,0,0,0,0,2048,0
219,1,0,1,0,0,2048,0
204,1,0,0,0,0,2048,0
38,0,0,1,1,1,1024,1
134,1,0,0,0,0,4096,0
305,1,0,0,0,0,2048,0
689,1,0,0,0,0,2048,0
45,1,1,1,1,0,1024,1
354,1,0,0,0,0,4096,0
529,1,0,1,0,0,4096,0
706,1,0,0,0,0,2048,0
5,0,0,0,1,1,2048,1
10,0,0,0,1,1,1024,1
260,1,0,0,0,0,2048,0
709,1,0,0,0,0,4096,0
495,1,0,0,0,0,2048,0
444,1,0,0,0,0,2048,0
250,1,0,0,0,0,2048,0
65,1,0,0,1,0,2048,1
115,1,0,0,0,0,2048,0
69,1,1,0,1,1,1024,1
262,1,0,0,0,0,4096,0
159,1,0,0,0,0,2048,0
95,1,0,0,0,0,2048,0
284,1,0,0,0,0,2048,0
614,1,0,0,0,0,2048,0
152,1,0,0,0,0,2048,0
102,1,0,0,0,0,4096,0
294,1,0,0,0,0,2048,0
129,1,0,0,0,0,2048,0
7,0,1,0,1,0,2048,1
120,1,0,0,1,0,4096,0
27,0,1,1,0,0,2048,1
487,1,0,0,0,0,4096,0
73,1,0,1,1,0,1024,1
312,1,0,1,0,0,2048,0
79,0,0,1,1,1,1024,1
167,1,0,0,1,0,2048,0
689,1,0,0,0,0,4096,0
714,1,0,0,0,0,2048,0
701,1,0,0,0,0,2048,0
517,1,0,0,0,0,2048,0
514,1,0,0,0,0,4096,0
476,1,0,0,0,0,2048,0
7,0,1,1,1,1,1024,1
712,1,0,0,0,0,4096,0
179,1,0,0,0,0,2048,0
474,1,0,0,0,0,2048,0
228,1,0,0,0,0,2048,0
613,1,0,0,0,0,2048,0
333,1,0,0,0,0,4096,0
13,0,1,1,0,1,1024,1
16,0,1,0,1,0,1024,1
80,0,1,1,1,0,1024,1
284,1,0,0,0,0,4096,0
89,0,1,1,1,1,2048,1
142,0,0,0,0,0,2048,0
268,1,0,0,0,0,4096,0
382,1,0,0,0,0,4096,0
464,1,0,0,0,0,2048,0
148,1,0,0,0,0,2048,0
143,1,0,0,0,0,2048,0
334,1,0,0,0,0,2048,0
238,1,0,0,0,0,2048,0
457,1,0,0,0,0,2048,0
105,1,0,0,0,0,2048,0
265,1,0,0,0,0,2048,0
629,1,0,1,0,0,2048,0
8,0,1,1,0,0,1024,1
556,1,0,0,0,0,2048,0
218,1,0,0,0,0,2048,0
312,1,0,0,0,0,4096,0
333,1,0,0,0,0,2048,0
58,0,0,0,1,1,1024,1
443,0,0,0,0,0,2048,0
415,1,0,0,0,0,2048,0
67,0,0,1,1,1,1024,1
92,1,0,0,1,0,2048,0
568,1,0,0,0,0,2048,0
170,0,0,0,0,0,2048,0
133,1,0,0,0,0,4096,0
244,1,0,0,0,0,2048,0
625,0,0,0,0,0,2048,0
41,0,1,1,1,1,2048,1
486,1,0,0,0,0,2048,0
260,1,0,0,0,0,2048,0
237,1,0,0,1,0,2048,0
57,1,1,1,0,0,2048,1
6,1,1,0,0,0,1024,1
219,1,0,0,0,0,2048,0
157,1,0,0,0,0,2048,0
697,1,0,0,0,0,4096,0
634,1,0,0,1,0,2048,0
375,0,0,0,0,0,2048,0
94,1,0,1,0,0,4096,0
207,1,0,0,1,0,2048,0
37,0,1,0,1,1,1024,1
249,0,0,0,0,0,2048,0
37,0,0,0,0,0,2048,1
275,1,0,0,0,0,2048,0
641,1,0,0,0,0,2048,0
313,1,0,0,1,0,2048,0
241,1,0,0,0,0,2048,0
229,1,0,0,0,0,2048,0
456,1,0,0,0,0,2048,0
217,1,0,0,0,0,2048,0
440,1,0,0,0,0,2048,0
2,0,1,1,1,0,1024,1
374,1,0,0,0,0,2048,0
558,1,0,0,0,0,2048,0
307,1,0,0,0,0,2048,0
7,1,0,0,0,1,2048,1
234,1,0,0,0,0,2048,0
366,1,0,0,0,0,2048,0
149,1,0,0,0,0,2048,0
699,1,0,0,0,0,2048,0
56,0,1,1,1,1,2048,1
493,1,0,0,0,0,2048,0
203,1,0,0,0,0,2048,0
584,1,0,0,0,0,4096,0
704,0,0,0,1,0,2048,0
47,1,0,1,1,1,2048,1
658,1,0,0,0,0,4096,0
374,1,0,0,0,0,2048,0
218,1,0,0,0,0,2048,0
404,1,0,0,0,0,2048,0
79,1,1,1,1,0,2048,1
160,1,0,0,0,0,2048,0
434,1,0,0,0,0,2048,0
82,1,0,1,1,0,1024,1
389,1,0,0,0,0,2048,0
265,1,0,0,0,0,2048,0
164,1,0,0,0,0,2048,0
67,0,1,1,1,1,2048,1
112,1,0,1,0,0,2048,0
270,1,0,0,0,0,2048,0
134,1,0,0,0,0,2048,0
558,1,0,0,0,0,2048,0
181,1,0,0,0,0,2048,0
358,1,0,0,0,0,4096,0
123,1,0,0,0,0,4096,0
671,1,0,0,0,0,2048,0
453,0,0,0,0,0,2048,0
89,1,1,1,0,1,1024,1
54,1,0,0,1,0,1024,1
366,1,0,0,1,0,2048,0
245,1,0,0,0,0,4096,0
476,1,0,0,0,0,4096,0
624,1,0,0,0,0,2048,0
78,1,1,1,0,0,2048,1
364,1,0,0,0,0,2048,0
590,1,0,0,0,0,2048,0
61,1,1,1,1,1,2048,1
139,1,0,0,1,0,2048,0
621,1,0,0,0,0,2048,0
717,1,0,0,0,0,2048,0
181,1,0,0,0,0,2048,0
545,1,0,0,1,0,2048,0
7,0,0,1,1,1,1024,1
16,0,1,1,0,1,1024,1
585,1,0,1,0,0,2048,0
80,1,0,1,0,0,2048,1
93,1,0,0,0,0,2048,0
4,0,0,0,1,1,2048,1
379,1,0,0,0,0,2048,0
56,0,1,1,1,1,1024,1
6,0,1,1,0,1,1024,1
482,1,0,0,0,0,2048,0
39,1,1,0,1,0,1024,1
1,0,1,0,0,0,2048,1
63,0,1,1,1,1,2048,1
594,1,0,0,0,0,2048,0
67,1,1,0,0,0,1024,1
65,0,0,1,1,0,1024,1
436,1,0,0,0,0,4096,0
21,1,0,1,1,1,1024,1
682,1,0,0,0,0,2048,0
445,1,0,0,0,0,2048,0
608,1,0,0,0,0,2048,0
452,1,0,0,0,0,4096,0
134,1,0,0,0,0,4096,0
467,1,0,0,0,0,2048,0
87,0,0,0,1,1,2048,1
231,1,0,0,0,0,4096,0
347,1,0,0,0,0,4096,0
126,1,0,0,0,0,2048,0
134,1,0,0,0,0,2048,0
81,0,0,1,1,1,2048,1
135,1,0,0,0,0,4096,0
74,0,0,0,1,1,1024,1
390,1,0,0,0,0,4096,0
377,1,0,0,0,0,2048,0
358,1,0,0,0,0,2048,0
151,0,0,0,0,0,2048,0
655,1,0,0,0,0,2048,0
670,1,0,0,0,0,2048,0
331,1,0,0,0,0,2048,0
66,0,1,1,0,1,1024,1
160,1,0,0,0,0,4096,0
502,1,0,0,0,0,2048,0
701,1,0,0,0,0,2048,0
150,1,0,0,0,0,2048,0
26,0,1,1,0,1,2048,1
541,1,0,0,0,0,4096,0
482,1,0,0,0,0,2048,0
63,0,0,1,1,0,2048,1
618,1,0,1,0,0,2048,0
394,1,0,0,0,0,2048,0
280,1,0,0,1,0,2048,0
167,1,0,0,0,0,2048,0
24,1,1,1,0,0,2048,1
73,0,1,1,1,1,1024,1
75,0,1,0,1,0,1024,1
390,1,0,0,0,0,2048,0
106,1,0,0,0,0,2048,0
2,0,1,1,1,1,1024,1
523,1,0,0,0,0,2048,0
132,1,0,0,0,0,2048,0
157,1,0,0,0,0,4096,0
469,1,0,0,0,0,2048,0
301,1,0,0,1,0,2048,0
64,1,0,0,0,1,1024,1
74,1,1,1,1,1,1024,1
373,1,0,0,0,0,2048,0
695,1,0,0,0,0,2048,0
314,1,0,0,0,0,2048,0
74,0,0,0,0,1,1024,1
692,1,0,0,0,0,2048,0
429,0,0,0,0,0,2048,0
370,1,0,0,1,0,2048,0
580,1,0,0,1,0,2048,0
108,1,0,0,0,0,2048,0
76,0,1,1,1,1,1024,1
558,1,0,0,0,0,2048,0
707,1,0,0,0,0,2048,0
231,1,0,0,0,0,2048,0
552,1,0,0,0,0,2048,0
30,1,1,1,0,0,2048,1
559,1,0,0,0,0,2048,0
47,0,0,1,1,0,1024,1
557,1,0,0,0,0,2048,0
527,1,0,0,0,0,2048,0
532,1,0,0,0,0,4096,0
545,1,0,0,0,0,2048,0
337,1,0,0,0,0,4096,0
68,0,1,0,1,1,1024,1
491,1,0,0,0,0,2048,0
311,1,0,0,0,0,2048,0
8,0,0,1,1,1,2048,1
22,0,0,1,0,0,1024,1
277,1,0,0,0,0,2048,0
22,1,1,1,0,0,1024,1
270,1,0,0,0,0,2048,0
288,1,0,0,0,0,2048,0
16,0,0,1,0,1,1024,1
687,1,0,0,0,0,2048,0
574,1,0,0,1,0,2048,0
488,1,0,0,0,0,2048,0
23,0,1,1,0,0,1024,1
61,0,0,1,0,0,2048,1
92,1,0,0,0,0,2048,0
567,1,0,0,0,0,2048,0
156,1,0,0,0,0,2048,0
186,1,0,0,0,0,2048,0
620,1,0,0,0,0,2048,0
25,1,0,1,0,1,1024,1
187,1,0,0,0,0,2048,0
146,1,0,0,0,0,4096,0
196,1,0,0,0,0,2048,0
177,1,0,0,0,0,2048,0
72,0,1,1,1,1,2048,1
464,1,0,0,0,0,4096,0
141,1,0,0,0,0,2048,0
130,1,0,1,0,0,2048,0
180,1,0,0,0,0,2048,0
128,1,0,0,1,0,2048,0
102,1,0,0,0,0,2048,0
697,1,0,0,0,0,4096,0
710,1,0,0,0,0,2048,0
193,1,0,0,0,0,2048,0
132,1,0,0,1,0,2048,0
47,1,0,1,1,0,1024,1
689,1,0,0,0,0,2048,0
694,1,0,0,0,0,2048,0
565,1,0,0,0,0,2048,0
727,1,0,0,0,0,2048,0
1,0,1,0,0,1,1024,1
648,1,0,0,0,0,2048,0
303,1,0,0,0,0,2048,0
693,1,0,0,0,0,2048,0
498,1,0,1,0,0,2048,0
77,1,1,1,1,1,2048,1
722,1,0,0,0,0,2048,0
166,1,0,0,0,0,2048,0
184,0,0,0,1,0,2048,0
358,1,0,0,0,0,4096,0
450,1,0,0,0,0,2048,0
33,1,1,0,1,1,1024,1
251,1,0,0,0,0,2048,0
33,0,1,0,0,0,2048,1
653,1,0,0,0,0,2048,0
637,1,0,0,0,0,2048,0
276,1,0,1,0,0,2048,0
12,1,0,1,1,1,2048,1
577,1,0,0,0,0,2048,0
620,1,0,0,0,0,2048,0
485,1,0,0,0,0,2048,0
181,1,0,0,0,0,2048,0
446,1,0,1,0,0,2048,0
42,1,1,1,1,1,1024,1
71,0,1,1,1,0,1024,1
288,1,0,1,0,0,2048,0
52,1,1,0,1,1,1024,1
421,0,0,1,0,0,2048,0
353,1,0,0,0,0,4096,0
306,1,0,0,0,0,2048,0
645,1,0,0,0,0,2048,0
10,0,1,1,1,0,1024,1
549,1,0,0,0,0,2048,0
592,1,0,0,0,0,2048,0
558,1,0,0,0,0,2048,0
455,0,0,0,0,0,2048,0
328,1,0,0,0,0,2048,0
72,1,1,0,0,1,2048,1
15,0,1,1,1,1,2048,1
88,1,1,1,0,1,1024,1
485,0,0,0,0,0,4096,0
484,1,0,0,1,0,4096,0
716,1,0,1,0,0,2048,0
164,1,0,0,1,0,2048,0
187,1,0,0,0,0,2048,0
68,0,1,1,0,0,1024,1
712,1,0,0,0,0,2048,0
459,0,0,0,0,0,2048,0
374,0,0,0,0,0,2048,0
345,1,0,0,0,0,2048,0
398,1,0,0,0,0,2048,0
21,0,1,0,0,0,2048,1
265,1,0,0,0,0,2048,0
39,0,0,1,0,0,1024,1
436,1,0,0,0,0,4096,0
707,1,0,0,0,0,2048,0
431,1,0,0,0,0,2048,0
66,0,0,1,1,0,2048,1
88,0,1,1,0,1,1024,1
439,1,0,0,0,0,2048,0
544,1,0,0,0,0,4096,0
530,1,0,0,1,0,2048,0
677,1,0,0,1,0,2048,0
28,0,1,1,1,0,2048,1
170,1,0,1,0,0,2048,0
450,1,0,0,0,0,2048,0
377,1,0,0,0,0,2048,0
97,1,0,0,0,0,2048,0
176,1,0,0,0,0,2048,0
375,1,0,0,0,0,2048,0
488,1,0,0,0,0,2048,0
163,1,0,0,0,0,2048,0
528,1,0,0,1,0,2048,0
76,1,0,0,1,1,1024,1
466,1,0,0,0,0,2048,0
232,1,0,0,0,0,2048,0
247,1,0,0,0,0,4096,0
519,1,0,0,0,0,4096,0
537,1,0,0,0,0,2048,0
499,1,0,0,0,0,2048,0
460,1,0,0,0,0,2048,0
14,0,1,1,0,0,2048,1
125,1,0,0,0,0,2048,0
179,1,0,0,0,0,2048,0
504,1,0,0,0,0,2048,0
385,1,0,0,0,0,2048,0
135,1,0,1,0,0,2048,0
65,1,1,0,0,1,2048,1
708,1,0,1,1,0,2048,0
259,1,0,0,0,0,4096,0
235,1,0,0,0,0,4096,0
509,1,0,0,0,0,2048,0
662,1,0,0,0,0,4096,0
92,1,0,0,0,0,2048,0
683,0,0,0,1,0,2048,0
352,1,0,0,0,0,4096,0
410,1,0,0,0,0,2048,0
52,0,1,1,1,1,2048,1
665,1,0,0,0,0,2048,0
83,0,1,0,1,0,1024,1
47,0,0,0,1,1,2048,1
566,1,0,0,0,0,4096,0
348,1,0,0,0,0,2048,0
182,1,0,0,0,0,2048,0
622,1,0,1,0,0,2048,0
663,1,0,0,0,0,2048,0
51,1,1,0,0,0,1024,1
43,0,0,1,1,0,1024,1
326,1,0,0,1,0,2048,0
230,0,0,0,0,0,2048,0
569,0,0,1,0,0,2048,0
61,0,1,1,0,1,1024,1
439,1,0,0,0,0,2048,0
659,1,0,0,0,0,2048,0
219,1,0,0,0,0,4096,0
626,1,0,0,0,0,4096,0
64,0,1,0,1,0,2048,1
346,1,0,0,0,0,4096,0
458,1,0,0,0,0,2048,0
33,0,1,0,1,0,2048,1
682,1,0,0,0,0,2048,0
508,1,0,0,0,0,2048,0
108,1,0,0,0,0,2048,0
199,1,0,0,0,0,2048,0
526,1,0,0,0,0,4096,0
594,1,0,0,0,0,4096,0
123,1,0,0,0,0,2048,0
377,1,0,0,0,0,2048,0
20,0,1,1,1,0,2048,1
10,1,1,1,0,1,2048,1
223,1,0,0,0,0,2048,0
588,1,0,0,0,0,2048,0
486,1,0,0,0,0,4096,0
576,1,0,1,1,0,2048,0
44,0,1,1,1,1,1024,1
676,1,0,0,0,0,2048,0
302,1,0,0,0,0,4096,0
439,1,0,0,0,0,2048,0
108,1,0,0,0,0,2048,0
208,1,0,0,0,0,2048,0
391,1,0,0,0,0,2048,0
13,0,1,1,1,0,1024,1
81,0,0,1,1,0,1024,1
596,1,0,0,0,0,2048,0
590,1,0,0,0,0,2048,0
41,0,1,0,1,1,1024,1
445,1,0,0,0,0,2048,0
576,1,0,0,0,0,2048,0
410,1,0,0,0,0,4096,0
50,1,1,0,1,1,1024,1
729,1,0,0,0,0,2048,0
652,1,0,0,1,0,2048,0
36,0,1,1,0,0,1024,1
79,0,1,1,1,0,1024,1
38,0,1,0,0,0,1024,1
326,1,0,0,0,0,4096,0
111,1,0,0,0,0,2048,0
711,1,0,0,0,0,2048,0
59,1,0,1,1,1,1024,1
634,1,0,0,0,0,2048,0
216,1,0,0,0,0,4096,0
15,0,1,0,1,0,1024,1
133,1,0,0,0,0,4096,0
608,1,0,0,0,0,2048,0
217,1,0,0,0,0,4096,0
692,1,0,0,0,0,2048,0
219,1,0,0,0,0,4096,0
618,1,0,0,0,0,2048,0
410,1,0,0,0,0,4096,0
275,1,0,0,0,0,2048,0
711,1,0,0,0,0,2048,0
437,1,0,0,0,0,2048,0
1,0,1,0,0,0,1024,1
676,1,0,0,0,0,2048,0
450,1,0,0,0,0,2048,0
36,1,0,1,1,1,1024,1
271,1,0,0,0,0,2048,0
84,0,0,0,1,1,2048,1
87,0,1,0,1,0,1024,1
652,1,0,0,0,0,2048,0
59,1,0,0,0,1,1024,1
635,1,0,0,0,0,2048,0
110,1,0,0,0,0,2048,0
665,1,0,0,1,0,2048,0
586,1,0,0,0,0,2048,0
19,0,1,1,0,0,1024,1
213,1,0,0,0,0,4096,0
702,0,0,0,1,0,2048,0
208,0,0,0,0,0,2048,0
679,1,0,0,0,0,4096,0
566,1,0,0,1,0,4096,0
192,1,0,0,0,0,2048,0
72,0,0,1,1,1,1024,1
548,1,0,0,0,0,2048,0
79,0,0,1,1,0,1024,1
223,1,0,0,0,0,2048,0
22,0,0,0,1,0,1024,1
514,1,0,0,0,0,2048,0
524,1,0,0,0,0,2048,0
478,1,0,0,0,0,2048,0
36,1,1,1,0,1,1024,1
594,0,0,0,0,0,2048,0
16,0,1,1,0,1,1024,1
701,1,0,0,0,0,2048,0
500,1,0,0,0,0,2048,0
141,1,0,0,0,0,4096,0
66,0,1,1,0,0,1024,1
535,1,0,0,0,0,2048,0
57,0,1,1,1,1,1024,1
69,0,0,1,0,1,1024,1
471,1,0,0,0,0,2048,0
463,1,0,0,0,0,2048,0
655,1,0,0,0,0,2048,0
464,1,0,0,0,0,4096,0
34,0,1,0,0,0,1024,1
568,1,0,0,0,0,2048,0
493,1,0,0,0,0,4096,0
20,0,1,1,1,1,1024,1
557,1,0,0,0,0,2048,0
686,1,0,0,0,0,4096,0
594,1,0,0,0,0,2048,0
172,0,0,0,1,0,2048,0
408,1,0,0,0,0,2048,0
14,0,1,1,1,1,2048,1
503,1,0,0,1,0,2048,0
542,1,0,0,0,0,2048,0
287,1,0,0,0,0,2048,0
348,1,0,0,0,0,2048,0
387,1,0,0,1,0,2048,0
63,0,1,1,0,0,1024,1
389,1,0,0,0,0,2048,0
218,1,0,0,0,0,2048,0
587,1,0,0,0,0,2048,0
527,1,0,0,0,0,2048,0
381,1,0,0,0,0,2048,0
296,1,0,0,0,0,4096,0
383,1,0,0,0,0,2048,0
118,1,0,0,0,0,2048,0
268,1,0,0,0,0,2048,0
130,1,0,0,0,0,4096,0
24,0,1,1,1,1,1024,1
281,1,0,0,0,0,2048,0
433,1,0,0,0,0,2048,0
715,1,0,0,0,0,4096,0
367,1,0,0,0,0,2048,0
444,1,0,0,0,0,2048,0
618,1,0,0,0,0,2048,0
175,1,0,0,0,0,4096,0
406,1,0,0,0,0,4096,0
426,1,0,0,0,0,2048,0
234,1,0,0,0,0,2048,0
404,1,0,0,0,0,2048,0
314,1,0,0,0,0,4096,0
512,1,0,0,0,0,4096,0
143,1,0,0,0,0,2048,0
157,1,0,0,1,0,2048,0
708,1,0,0,0,0,2048,0
83,0,1,1,0,1,1024,1
166,1,0,0,0,0,4096,0
628,1,0,0,0,0,2048,0
244,1,0,0,0,0,4096,0
31,0,0,0,1,0,1024,1
590,1,0,0,0,0,2048,0
536,1,0,0,0,0,4096,0
648,1,0,0,0,0,2048,0
448,1,0,0,1,0,2048,0
366,1,0,0,1,0,2048,0
402,1,0,0,0,0,4096,0
41,0,1,0,1,1,2048,1
45,0,0,0,1,1,1024,1
308,1,0,0,0,0,2048,0
217,1,0,0,0,0,2048,0
30,1,1,1,0,0,1024,1
421,1,0,0,0,0,2048,0
636,1,0,0,0,0,4096,0
381,1,0,0,0,0,2048,0
155,1,0,0,0,0,2048,0
657,1,0,0,0,0,4096,0
493,1,0,0,0,0,2048,0
695,1,0,0,1,0,2048,0
707,1,0,0,0,0,4096,0
685,1,0,0,1,0,2048,0
235,1,0,0,0,0,2048,0
5,0,0,0,1,1,2048,1
491,1,0,0,0,0,2048,0
214,1,0,0,1,0,2048,0
26,0,0,0,1,0,1024,1
37,1,0,1,1,0,2048,1
569,1,0,0,0,0,4096,0
487,1,0,0,0,0,2048,0
119,1,0,0,0,0,2048,0
13,0,0,0,1,0,2048,1
88,1,0,1,0,0,2048,1
20,0,0,0,1,1,1024,1
320,1,0,0,1,0,2048,0
484,1,0,1,0,0,2048,0
241,1,0,0,0,0,4096,0
591,1,0,0,0,0,4096,0
595,1,0,0,0,0,4096,0
475,1,0,0,0,0,4096,0
622,1,0,0,0,0,2048,0
537,1,0,0,0,0,2048,0
669,1,0,0,0,0,4096,0
215,1,0,0,0,0,2048,0
644,1,0,0,0,0,2048,0
578,1,0,0,0,0,2048,0
11,1,1,0,1,1,1024,1
535,1,0,0,1,0,2048,0
83,0,1,0,0,0,2048,1
438,1,0,0,0,0,2048,0
597,0,0,0,0,0,2048,0
546,1,0,0,0,0,2048,0
474,1,0,0,0,0,2048,0
53,0,0,1,0,0,2048,1
717,1,0,0,0,0,4096,0
3,0,0,0,0,0,1024,1
541,1,0,0,1,0,2048,0
28,1,1,0,1,1,1024,1
182,1,0,0,0,0,2048,0
52,0,1,0,1,0,1024,1
674,1,0,0,0,0,2048,0
627,1,0,0,0,0,2048,0
522,1,0,0,0,0,4096,0
69,1,1,1,0,1,1024,1
157,1,0,0,0,0,2048,0
220,1,0,0,0,0,2048,0
78,0,0,1,0,1,2048,1
655,1,0,0,0,0,2048,0
602,1,0,0,0,0,2048,0
729,1,0,0,0,0,2048,0
90,1,0,0,0,0,4096,0
72,0,1,0,1,0,2048,1
19,0,1,1,0,0,2048,1
355,1,0,0,0,0,2048,0
29,1,1,1,1,1,1024,1
345,1,0,0,0,0,2048,0
484,1,0,0,0,0,2048,0
263,1,0,0,1,0,4096,0
134,1,0,0,0,0,2048,0
230,1,0,0,0,0,2048,0
19,1,1,1,1,1,1024,1
26,0,1,0,1,0,2048,1
150,1,0,0,0,0,4096,0
332,1,0,0,0,0,2048,0
358,1,0,0,0,0,4096,0
9,0,0,1,1,1,2048,1
52,0,0,0,1,1,1024,1
686,1,0,0,0,0,2048,0
3,0,1,1,0,1,2048,1
365,0,0,0,0,0,4096,0
120,1,0,0,1,0,2048,0
97,1,0,0,0,0,4096,0
122,1,0,0,0,0,4096,0
541,1,0,0,0,0,2048,0
538,1,0,0,0,0,2048,0
126,1,0,0,0,0,2048,0
123,1,0,0,0,0,2048,0
544,1,0,0,0,0,2048,0
533,1,0,0,0,0,4096,0
326,1,0,0,1,0,2048,0
31,1,0,1,1,1,1024,1
229,0,0,0,0,0,4096,0
697,1,0,0,0,0,2048,0
450,1,0,0,0,0,2048,0
82,1,1,1,1,1,1024,1
57,1,0,1,0,1,2048,1
241,1,0,0,1,0,2048,0
312,1,0,0,0,0,2048,0
80,1,1,1,1,0,2048,1
689,1,0,0,0,0,4096,0
388,1,0,0,0,0,2048,0
618,1,0,0,0,0,2048,0
577,1,0,0,0,0,4096,0
300,1,0,1,0,0,2048,0
321,1,0,0,0,0,4096,0
456,1,0,0,0,0,4096,0
51,0,1,1,1,1,2048,1
671,1,0,0,0,0,2048,0
17,0,1,0,1,0,1024,1
268,1,0,0,1,0,2048,0
573,1,0,0,0,0,2048,0
678,1,0,0,0,0,2048,0
52,0,1,0,1,0,2048,1
27,0,1,0,1,1,1024,1
105,1,0,0,0,0,4096,0
3,0,1,1,0,1,1024,1
491,1,0,0,0,0,4096,0
8,0,1,1,1,0,1024,1
260,1,0,0,0,0,2048,0
89,1,1,0,1,1,2048,1
352,1,0,0,0,0,2048,0
304,1,0,1,0,0,2048,0
647,1,0,0,0,0,2048,0
278,1,0,1,1,0,2048,0
672,1,0,0,0,0,4096,0
689,1,0,0,0,0,2048,0
350,1,0,0,0,0,2048,0
271,1,0,0,0,0,2048,0
594,1,0,0,0,0,2048,0
431,1,0,0,0,0,4096,0
20,1,0,1,0,0,1024,1
163,1,0,0,0,0,2048,0
691,1,0,0,0,0,4096,0
255,1,0,0,1,0,2048,0
323,1,0,0,0,0,4096,0
464,1,0,0,0,0,2048,0
522,1,0,0,0,0,2048,0
423,1,0,0,0,0,2048,0
73,0,1,0,0,0,1024,1
629,1,0,0,0,0,2048,0
124,1,0,0,1,0,2048,0
533,1,0,0,0,0,2048,0
320,1,0,1,0,0,2048,0
84,0,1,0,1,1,1024,1
432,1,0,0,0,0,2048,0
519,1,0,0,0,0,2048,0
726,1,0,0,1,0,2048,0
555,1,0,0,0,0,2048,0
168,1,0,0,1,0,2048,0
21,0,1,1,1,1,2048,1
41,0,1,0,1,0,1024,1
73,1,0,1,1,0,1024,1
42,0,0,1,1,0,1024,1
280,1,0,0,0,0,4096,0
552,1,0,0,0,0,2048,0
68,0,1,1,1,0,1024,1
8,0,1,0,1,1,1024,1
61,1,1,1,1,1,1024,1
339,1,0,0,0,0,2048,0
599,1,0,0,0,0,2048,0
21,0,1,0,1,0,2048,1
282,0,0,0,0,0,2048,0
50,0,0,1,1,1,2048,1
179,1,0,0,1,0,2048,0
147,1,0,0,0,0,2048,0
352,1,0,0,0,0,4096,0
64,0,1,1,0,1,1024,1
308,1,0,0,0,0,2048,0
98,0,0,0,0,0,2048,0
57,0,1,1,1,1,2048,1
102,1,0,0,0,0,2048,0
33,0,1,1,1,1,1024,1
156,1,0,0,0,0,2048,0
18,0,0,0,1,0,2048,1
273,1,0,0,0,0,4096,0
12,1,1,0,1,1,2048,1
51,1,1,1,0,1,1024,1
389,0,0,0,0,0,2048,0
330,1,0,0,0,0,2048,0
544,1,0,0,0,0,2048,0
619,1,0,0,0,0,2048,0
67,1,1,0,0,1,1024,1
652,1,0,0,0,0,2048,0
327,1,0,0,0,0,4096,0
335,1,0,0,0,0,4096,0
22,0,0,1,1,1,2048,1
84,1,1,0,1,0,2048,1
399,1,0,0,0,0,2048,0
650,1,0,0,1,0,2048,0
373,1,0,0,0,0,2048,0
127,1,0,0,0,0,4096,0
121,1,0,0,0,0,4096,0
332,1,0,1,0,0,2048,0
642,1,0,0,0,0,2048,0
381,1,0,0,0,0,2048,0
704,1,0,0,0,0,2048,0
381,1,0,0,0,0,2048,0
708,1,0,0,0,0,2048,0
4,0,1,1,1,0,2048,1
688,1,0,0,0,0,2048,0
667,1,0,0,0,0,4096,0
