query_name_length,query_type,response_code,subdomain_count,is_tunneling
76,AAAA,NOERROR,6,0
18,A,NOERROR,0,0
94,CNAME,NOERROR,8,0
93,CNAME,NXDOMAIN,3,0
67,A,NOERROR,1,0
14,MX,NOERROR,5,0
8,A,NOERROR,0,0
33,A,NOERROR,7,0
73,MX,NOERROR,4,0
95,A,NOERROR,1,0
44,A,NOERROR,5,0
98,AAAA,NOERROR,7,0
34,A,NXDOMAIN,3,0
96,A,NOERROR,7,0
19,AAAA,NOERROR,2,0
28,A,NOERROR,6,0
64,A,NOERROR,1,0
21,A,NOERROR,0,0
14,A,NOERROR,0,0
64,AAAA,NOERROR,9,0
20,A,NOERROR,0,0
82,A,NOERROR,8,0
31,A,NOERROR,5,0
77,AAAA,NOERROR,5,0
52,A,NOERROR,3,0
78,A,NOERROR,3,0
17,A,NOERROR,3,0
48,AAAA,NOERROR,7,0
9,AAAA,NOERROR,8,0
50,AAAA,NOERROR,9,0
70,A,NOERROR,8,0
55,NS,NOERROR,5,0
74,A,NOERROR,6,0
45,A,NOERROR,5,0
90,A,NOERROR,6,0
45,A,NOERROR,3,0
59,TXT,NOERROR,3,1
58,A,NOERROR,5,0
94,AAAA,NOERROR,2,0
88,TXT,NOERROR,6,1
98,A,NXDOMAIN,8,1
24,A,NOERROR,4,0
69,MX,NXDOMAIN,5,0
5,A,NOERROR,1,0
81,A,NXDOMAIN,3,0
97,A,NOERROR,7,0
95,A,NOERROR,2,0
66,TXT,NOERROR,5,1
60,A,NOERROR,8,0
98,A,NOERROR,6,0
43,A,NOERROR,1,0
59,A,REFUSED,3,0
62,AAAA,REFUSED,5,0
84,A,NOERROR,3,0
79,A,NOERROR,2,0
40,A,NOERROR,4,0
40,AAAA,NOERROR,1,0
48,A,NOERROR,3,0
96,A,NOERROR,9,0
14,AAAA,NOERROR,9,0
25,AAAA,NOERROR,4,0
14,A,NXDOMAIN,6,0
63,A,NOERROR,0,0
45,NS,NOERROR,4,0
7,A,NOERROR,6,0
22,A,NOERROR,1,0
12,A,NOERROR,8,0
26,A,NXDOMAIN,7,0
32,A,NOERROR,5,0
59,A,NOERROR,6,0
64,NS,NOERROR,9,0
61,AAAA,NOERROR,2,0
44,MX,NOERROR,4,0
32,A,NOERROR,1,0
27,NS,SERVFAIL,9,0
50,A,NOERROR,5,0
86,A,NOERROR,5,0
38,A,NOERROR,6,0
24,A,NOERROR,1,0
73,A,NOERROR,0,0
59,AAAA,NOERROR,9,0
16,A,NOERROR,0,0
67,A,NXDOMAIN,2,0
43,CNAME,NOERROR,9,0
27,A,NOERROR,1,0
50,TXT,NOERROR,7,0
20,A,NOERROR,3,0
22,A,NOERROR,1,0
46,A,NOERROR,0,0
11,AAAA,NOERROR,2,0
70,A,NOERROR,9,0
78,A,NOERROR,7,0
88,A,NXDOMAIN,3,0
74,A,NOERROR,4,0
79,A,NOERROR,4,0
31,AAAA,NOERROR,7,0
88,A,NOERROR,6,0
99,A,NOERROR,0,0
95,A,NOERROR,4,0
8,A,NOERROR,5,0
28,A,NOERROR,9,0
43,A,NXDOMAIN,5,0
55,A,NOERROR,0,0
55,A,NXDOMAIN,8,1
40,AAAA,NOERROR,8,0
96,TXT,NOERROR,2,1
51,A,NOERROR,0,0
73,A,NOERROR,0,0
55,A,NOERROR,8,0
42,CNAME,NXDOMAIN,4,0
79,A,NOERROR,0,0
74,NS,NOERROR,8,0
15,MX,NOERROR,2,0
49,A,NXDOMAIN,4,0
46,A,NOERROR,4,0
90,A,NOERROR,6,0
11,A,NOERROR,4,0
72,A,NXDOMAIN,4,0
38,AAAA,NXDOMAIN,7,0
16,A,NOERROR,0,0
78,CNAME,NOERROR,0,0
91,A,NOERROR,6,0
71,NS,NOERROR,6,0
82,A,NOERROR,0,0
56,MX,NOERROR,8,0
8,A,SERVFAIL,1,0
41,MX,NOERROR,4,0
93,A,SERVFAIL,1,0
42,AAAA,NOERROR,2,0
80,A,NOERROR,0,0
97,MX,NOERROR,8,0
62,A,NOERROR,8,0
50,A,NOERROR,4,0
10,AAAA,NOERROR,1,0
22,A,NOERROR,3,0
96,AAAA,NOERROR,1,0
47,AAAA,NOERROR,7,0
9,TXT,NXDOMAIN,4,0
49,MX,REFUSED,4,0
55,A,NOERROR,1,0
49,AAAA,NOERROR,4,0
51,MX,NOERROR,6,0
6,A,NOERROR,9,0
79,A,NOERROR,0,0
42,CNAME,NOERROR,6,0
34,A,NOERROR,5,0
33,A,NOERROR,2,0
84,AAAA,NXDOMAIN,5,0
94,A,SERVFAIL,7,0
28,A,NOERROR,5,0
87,A,REFUSED,8,0
98,A,NOERROR,7,0
66,AAAA,NOERROR,5,0
83,A,NOERROR,8,0
46,AAAA,NOERROR,9,0
90,AAAA,NOERROR,5,0
93,A,NOERROR,3,0
62,A,NOERROR,5,0
58,MX,NOERROR,2,0
19,CNAME,NOERROR,4,0
34,A,NXDOMAIN,0,0
60,AAAA,NOERROR,5,0
81,MX,NOERROR,6,0
61,A,NOERROR,9,0
69,TXT,NXDOMAIN,3,1
67,AAAA,NOERROR,7,0
39,A,NOERROR,9,0
10,A,NOERROR,7,0
88,A,NXDOMAIN,7,1
66,A,NXDOMAIN,0,0
89,A,NOERROR,1,0
48,A,NXDOMAIN,2,0
32,CNAME,NOERROR,8,0
29,A,REFUSED,7,0
17,A,NOERROR,1,0
44,A,NXDOMAIN,8,0
50,AAAA,NOERROR,3,0
43,A,NOERROR,1,0
59,A,NOERROR,5,0
8,NS,NOERROR,7,0
86,AAAA,SERVFAIL,7,0
57,A,NOERROR,8,0
58,A,NOERROR,0,0
45,A,NOERROR,7,0
15,A,SERVFAIL,2,0
65,A,NXDOMAIN,8,1
44,AAAA,NOERROR,6,0
79,A,NOERROR,2,0
43,TXT,NXDOMAIN,7,1
99,CNAME,NOERROR,4,0
54,A,NOERROR,6,0
44,A,NOERROR,2,0
27,MX,NOERROR,7,0
93,A,NOERROR,0,0
83,AAAA,NXDOMAIN,7,1
50,A,NOERROR,5,0
13,A,NOERROR,3,0
39,NS,NXDOMAIN,4,0
58,MX,NOERROR,6,0
48,A,NOERROR,6,0
95,A,NOERROR,5,0
64,A,NOERROR,7,0
39,A,NOERROR,1,0
63,A,NOERROR,4,0
82,A,NOERROR,4,0
81,NS,NXDOMAIN,5,0
77,A,NOERROR,6,0
40,MX,NOERROR,4,0
13,NS,NOERROR,9,0
44,A,NOERROR,0,0
69,NS,NOERROR,9,0
26,TXT,NOERROR,6,0
12,NS,NOERROR,7,0
88,A,NOERROR,5,0
39,A,NOERROR,5,0
44,A,NOERROR,7,0
47,A,NXDOMAIN,6,0
23,A,NOERROR,6,0
60,A,NOERROR,6,0
29,AAAA,NOERROR,7,0
66,A,NOERROR,7,0
87,TXT,NOERROR,0,1
70,AAAA,NOERROR,7,0
54,A,SERVFAIL,7,0
98,A,NOERROR,4,0
78,A,NXDOMAIN,9,1
37,MX,NXDOMAIN,3,0
74,A,NOERROR,9,0
73,CNAME,NOERROR,2,0
46,A,NOERROR,5,0
10,AAAA,NOERROR,7,0
95,A,NOERROR,7,0
91,MX,NXDOMAIN,7,1
49,A,NOERROR,4,0
21,NS,NXDOMAIN,3,0
26,A,NOERROR,1,0
67,A,NXDOMAIN,8,1
63,AAAA,NOERROR,6,0
47,MX,NOERROR,4,0
68,AAAA,NOERROR,0,0
74,A,NOERROR,4,0
23,A,NOERROR,6,0
83,A,NOERROR,2,0
81,A,NOERROR,3,0
41,A,NOERROR,3,0
22,AAAA,NOERROR,0,0
45,A,NOERROR,5,0
43,A,NXDOMAIN,5,0
12,A,NOERROR,8,0
11,AAAA,NOERROR,1,0
47,A,NXDOMAIN,4,0
21,A,NOERROR,2,0
56,AAAA,NOERROR,1,0
61,A,NOERROR,6,0
62,AAAA,SERVFAIL,8,0
66,MX,NOERROR,4,0
72,A,NOERROR,4,0
49,A,NOERROR,8,0
79,A,REFUSED,1,0
91,A,NOERROR,5,0
75,A,NOERROR,5,0
39,MX,NOERROR,5,0
39,AAAA,SERVFAIL,2,0
83,A,NOERROR,8,0
33,CNAME,NOERROR,3,0
61,A,NOERROR,3,0
97,MX,NOERROR,6,0
40,AAAA,NOERROR,9,0
83,A,NOERROR,9,0
48,A,NOERROR,8,0
77,CNAME,NOERROR,7,0
60,A,NOERROR,7,0
81,A,NOERROR,3,0
12,AAAA,NOERROR,5,0
20,A,NXDOMAIN,2,0
17,AAAA,NOERROR,9,0
23,A,NOERROR,7,0
97,A,NOERROR,4,0
65,AAAA,NOERROR,7,0
52,MX,NOERROR,0,0
25,NS,NXDOMAIN,4,0
93,TXT,NOERROR,1,1
62,A,NOERROR,4,0
57,TXT,SERVFAIL,4,1
73,A,NOERROR,6,0
94,MX,NOERROR,8,0
67,CNAME,NOERROR,3,0
86,A,NOERROR,1,0
74,A,NOERROR,1,0
68,MX,SERVFAIL,2,0
86,A,NOERROR,5,0
30,TXT,NXDOMAIN,4,0
67,A,NXDOMAIN,7,1
67,A,NOERROR,3,0
40,A,NOERROR,5,0
35,A,NOERROR,3,0
71,MX,NOERROR,3,0
43,A,NOERROR,6,0
51,A,NOERROR,9,0
23,MX,SERVFAIL,4,0
64,A,NOERROR,7,0
82,A,NXDOMAIN,0,0
28,TXT,NOERROR,0,0
98,MX,NOERROR,6,0
39,MX,NOERROR,1,0
60,A,NOERROR,5,0
45,A,NOERROR,3,0
34,A,NOERROR,6,0
37,MX,NOERROR,3,0
27,A,NXDOMAIN,4,0
22,TXT,NOERROR,0,0
76,A,NOERROR,1,0
25,A,NOERROR,3,0
54,A,NOERROR,6,0
75,AAAA,SERVFAIL,9,0
80,A,NXDOMAIN,5,0
31,AAAA,NOERROR,4,0
10,A,NOERROR,2,0
20,NS,NOERROR,5,0
63,NS,NOERROR,1,0
37,A,NOERROR,9,0
38,A,NOERROR,9,0
11,A,NOERROR,9,0
65,A,NOERROR,8,0
26,A,NOERROR,3,0
12,A,NOERROR,1,0
90,A,NOERROR,4,0
48,A,NXDOMAIN,3,0
42,A,NOERROR,3,0
57,CNAME,NOERROR,5,0
19,A,NOERROR,5,0
74,A,NOERROR,1,0
89,NS,NOERROR,8,0
28,A,NOERROR,7,0
48,A,NOERROR,0,0
67,A,NOERROR,5,0
58,CNAME,NOERROR,6,0
57,AAAA,NOERROR,0,0
76,CNAME,NOERROR,1,0
28,A,NOERROR,8,0
98,A,NOERROR,6,0
52,AAAA,NOERROR,1,0
39,NS,NOERROR,0,0
56,A,NOERROR,5,0
87,A,NOERROR,0,0
81,A,NOERROR,7,0
52,A,NOERROR,6,0
98,A,NXDOMAIN,3,0
82,A,NOERROR,5,0
51,A,NOERROR,9,0
80,A,NXDOMAIN,8,1
82,MX,NXDOMAIN,6,1
66,A,NXDOMAIN,8,1
78,A,NOERROR,3,0
34,A,NOERROR,0,0
32,A,NOERROR,3,0
14,A,NXDOMAIN,5,0
22,NS,NOERROR,1,0
56,CNAME,NXDOMAIN,5,0
83,TXT,NOERROR,3,1
28,CNAME,NXDOMAIN,8,0
66,A,NOERROR,6,0
23,A,NOERROR,0,0
42,A,NOERROR,4,0
5,MX,NXDOMAIN,3,0
11,A,NOERROR,3,0
73,MX,NOERROR,2,0
51,AAAA,NXDOMAIN,1,0
89,NS,NOERROR,7,0
7,A,NOERROR,2,0
25,A,NOERROR,0,0
69,TXT,NOERROR,9,1
73,A,NOERROR,2,0
77,CNAME,NOERROR,6,0
18,A,NOERROR,1,0
63,AAAA,NXDOMAIN,1,0
30,NS,NOERROR,5,0
36,A,NOERROR,9,0
11,AAAA,NOERROR,1,0
71,A,NOERROR,7,0
86,A,NOERROR,0,0
77,CNAME,NOERROR,6,0
97,A,NOERROR,9,0
58,NS,NOERROR,5,0
96,NS,NOERROR,5,0
72,A,SERVFAIL,8,0
72,AAAA,NOERROR,7,0
10,A,REFUSED,1,0
49,A,NOERROR,3,0
21,MX,NOERROR,3,0
62,A,NOERROR,2,0
68,MX,NOERROR,1,0
88,A,NOERROR,3,0
5,A,NOERROR,8,0
71,AAAA,NOERROR,7,0
93,A,NOERROR,6,0
8,A,NOERROR,1,0
54,A,NOERROR,9,0
91,MX,NOERROR,4,0
10,A,NOERROR,2,0
18,A,NOERROR,3,0
83,CNAME,NOERROR,1,0
17,A,NOERROR,8,0
36,AAAA,NOERROR,9,0
56,A,NXDOMAIN,5,0
74,A,NOERROR,6,0
6,A,NOERROR,7,0
99,A,NXDOMAIN,4,0
30,A,NOERROR,3,0
54,CNAME,NOERROR,3,0
23,AAAA,NOERROR,2,0
22,A,NOERROR,8,0
21,A,NXDOMAIN,3,0
30,AAAA,NOERROR,8,0
11,AAAA,NOERROR,0,0
77,AAAA,NXDOMAIN,9,1
80,TXT,NOERROR,7,1
38,A,NXDOMAIN,2,0
20,AAAA,NXDOMAIN,3,0
29,MX,NOERROR,7,0
89,AAAA,NXDOMAIN,2,0
6,A,NXDOMAIN,6,0
92,A,NXDOMAIN,2,0
64,AAAA,NOERROR,5,0
46,MX,NOERROR,0,0
45,CNAME,NOERROR,0,0
82,A,NXDOMAIN,7,1
97,AAAA,NOERROR,3,0
76,A,NXDOMAIN,0,0
30,A,NOERROR,6,0
21,A,NOERROR,5,0
96,MX,NOERROR,9,0
60,A,NOERROR,9,0
26,A,NOERROR,1,0
71,A,NOERROR,9,0
16,A,NOERROR,5,0
79,A,NOERROR,0,0
77,A,NOERROR,8,0
21,A,NOERROR,8,0
48,A,NOERROR,2,0
73,NS,NOERROR,9,0
51,A,NOERROR,6,0
67,TXT,NOERROR,1,1
57,A,NOERROR,8,0
8,A,NOERROR,7,0
95,AAAA,NXDOMAIN,9,1
98,A,NXDOMAIN,1,0
86,A,NXDOMAIN,9,1
96,CNAME,SERVFAIL,5,0
14,MX,NOERROR,7,0
17,A,NXDOMAIN,7,0
10,A,NXDOMAIN,0,0
78,MX,NOERROR,3,0
56,A,NOERROR,0,0
9,A,NOERROR,3,0
58,A,NOERROR,6,0
52,NS,NXDOMAIN,6,1
7,CNAME,NXDOMAIN,1,0
98,MX,NOERROR,1,0
92,A,NOERROR,0,0
45,A,NXDOMAIN,5,0
33,AAAA,NOERROR,3,0
21,AAAA,NOERROR,3,0
44,A,NOERROR,1,0
76,MX,NOERROR,6,0
95,CNAME,NOERROR,0,0
68,AAAA,NOERROR,9,0
10,A,SERVFAIL,5,0
59,MX,NOERROR,8,0
67,AAAA,NOERROR,8,0
95,A,NOERROR,3,0
69,A,NOERROR,4,0
42,MX,SERVFAIL,9,0
50,MX,NOERROR,3,0
66,TXT,NOERROR,4,1
22,A,NOERROR,4,0
71,A,NOERROR,9,0
41,CNAME,NOERROR,1,0
57,A,NOERROR,4,0
21,A,SERVFAIL,2,0
8,CNAME,NXDOMAIN,5,0
49,A,NXDOMAIN,4,0
60,A,NOERROR,8,0
62,A,NOERROR,1,0
34,A,NOERROR,5,0
8,A,NOERROR,3,0
39,A,NOERROR,1,0
43,A,NOERROR,7,0
76,A,NOERROR,6,0
5,AAAA,NXDOMAIN,8,0
50,AAAA,NOERROR,5,0
28,A,NOERROR,7,0
62,AAAA,NOERROR,6,0
39,A,NOERROR,6,0
48,A,NOERROR,0,0
74,A,NOERROR,5,0
57,A,NOERROR,4,0
17,A,NOERROR,6,0
36,A,NOERROR,2,0
40,A,NOERROR,9,0
93,A,NOERROR,8,0
99,MX,NOERROR,2,0
41,TXT,NOERROR,0,0
59,A,NXDOMAIN,7,1
15,A,NXDOMAIN,5,0
98,A,NOERROR,1,0
61,TXT,REFUSED,4,1
56,AAAA,NOERROR,9,0
59,A,NOERROR,3,0
85,A,REFUSED,4,0
64,A,NOERROR,8,0
35,AAAA,REFUSED,7,0
97,AAAA,NOERROR,8,0
51,A,NOERROR,0,0
35,TXT,NOERROR,4,0
33,AAAA,NOERROR,4,0
80,A,NOERROR,5,0
46,NS,NOERROR,8,0
62,A,NXDOMAIN,7,1
88,A,NOERROR,4,0
17,A,NOERROR,2,0
29,AAAA,NXDOMAIN,9,0
51,AAAA,NOERROR,9,0
83,A,NXDOMAIN,5,0
46,A,NOERROR,3,0
14,MX,NOERROR,9,0
15,AAAA,NOERROR,3,0
53,MX,NOERROR,1,0
30,A,NOERROR,7,0
13,A,NOERROR,5,0
28,A,NOERROR,5,0
26,CNAME,NOERROR,8,0
56,A,NOERROR,5,0
24,MX,NOERROR,4,0
45,AAAA,NOERROR,8,0
81,A,NOERROR,9,0
94,AAAA,NOERROR,9,0
21,A,NOERROR,7,0
26,A,NOERROR,2,0
90,A,NOERROR,4,0
58,AAAA,NOERROR,7,0
91,AAAA,NOERROR,7,0
84,A,NOERROR,6,0
65,NS,NOERROR,9,0
11,CNAME,NOERROR,4,0
21,MX,NOERROR,3,0
88,A,NOERROR,1,0
97,A,NOERROR,1,0
27,AAAA,NOERROR,3,0
89,AAAA,NOERROR,3,0
57,AAAA,NOERROR,7,0
95,A,NOERROR,7,0
39,MX,NOERROR,4,0
12,A,SERVFAIL,2,0
98,A,NXDOMAIN,9,1
35,A,NOERROR,9,0
16,MX,SERVFAIL,8,0
15,A,NOERROR,0,0
91,A,NOERROR,6,0
22,A,NOERROR,1,0
89,AAAA,NOERROR,0,0
47,AAAA,NOERROR,9,0
32,A,NXDOMAIN,0,0
38,A,NOERROR,1,0
87,A,NXDOMAIN,3,0
43,AAAA,NOERROR,6,0
37,A,NXDOMAIN,6,0
22,A,SERVFAIL,4,0
57,A,NOERROR,1,0
91,MX,NOERROR,2,0
36,MX,NOERROR,1,0
13,AAAA,NOERROR,0,0
45,AAAA,NOERROR,1,0
99,TXT,NOERROR,5,1
5,A,NOERROR,6,0
91,A,NOERROR,6,0
5,A,NOERROR,1,0
53,CNAME,NOERROR,5,0
43,A,NOERROR,9,0
21,A,NXDOMAIN,1,0
9,A,NOERROR,9,0
72,TXT,NOERROR,1,1
28,AAAA,NOERROR,1,0
39,AAAA,NOERROR,8,0
30,MX,NXDOMAIN,9,0
77,A,NOERROR,5,0
68,A,NXDOMAIN,1,0
65,A,NOERROR,6,0
72,TXT,NOERROR,7,1
90,A,NXDOMAIN,4,0
71,A,NOERROR,1,0
31,A,NOERROR,6,0
89,A,NOERROR,0,0
66,MX,NOERROR,9,0
84,A,NOERROR,9,0
95,A,NOERROR,3,0
85,A,NOERROR,0,0
79,NS,NOERROR,3,0
96,A,NOERROR,6,0
18,A,NOERROR,7,0
28,AAAA,NOERROR,1,0
7,A,NOERROR,1,0
63,A,NOERROR,4,0
43,A,NOERROR,5,0
60,A,NOERROR,6,0
65,TXT,NOERROR,1,1
70,AAAA,NOERROR,9,0
65,A,NOERROR,5,0
48,A,NOERROR,0,0
43,A,NOERROR,3,0
83,A,NOERROR,3,0
78,AAAA,NOERROR,4,0
8,A,NOERROR,9,0
27,AAAA,NOERROR,2,0
61,A,NXDOMAIN,1,0
39,A,NOERROR,9,0
92,NS,NOERROR,1,0
74,A,NOERROR,4,0
45,A,NOERROR,6,0
17,A,NOERROR,5,0
61,A,NOERROR,8,0
66,A,NOERROR,5,0
96,A,NOERROR,5,0
6,AAAA,NOERROR,2,0
54,A,NOERROR,9,0
65,MX,NOERROR,9,0
70,A,NOERROR,9,0
97,A,NOERROR,3,0
51,A,NXDOMAIN,9,1
88,A,SERVFAIL,6,0
79,A,NOERROR,6,0
5,A,NOERROR,5,0
94,A,NOERROR,6,0
10,A,NOERROR,0,0
32,NS,NOERROR,9,0
37,MX,NOERROR,8,0
66,A,NXDOMAIN,1,0
25,A,SERVFAIL,6,0
46,A,NOERROR,5,0
63,A,NOERROR,5,0
64,TXT,NOERROR,2,1
89,A,NOERROR,2,0
61,A,NXDOMAIN,2,0
87,A,SERVFAIL,7,0
37,MX,NOERROR,1,0
27,MX,NXDOMAIN,2,0
98,AAAA,NOERROR,3,0
68,TXT,NOERROR,9,1
15,A,REFUSED,8,0
50,A,SERVFAIL,3,0
16,A,NOERROR,3,0
51,NS,NOERROR,2,0
5,A,NOERROR,2,0
42,TXT,NOERROR,4,0
49,MX,NOERROR,1,0
47,A,NOERROR,0,0
30,TXT,NOERROR,9,0
66,A,NXDOMAIN,8,1
64,A,NOERROR,2,0
95,A,NOERROR,4,0
84,A,NOERROR,4,0
95,A,NOERROR,0,0
69,A,NOERROR,1,0
84,A,NOERROR,9,0
67,CNAME,NOERROR,0,0
18,CNAME,NOERROR,3,0
42,A,NOERROR,7,0
48,MX,NOERROR,8,0
61,MX,NOERROR,1,0
99,A,NXDOMAIN,8,1
55,AAAA,NOERROR,6,0
72,A,NOERROR,0,0
30,A,NOERROR,5,0
60,CNAME,NOERROR,9,0
11,A,NOERROR,5,0
38,A,REFUSED,8,0
60,MX,NOERROR,3,0
75,A,NXDOMAIN,3,0
87,A,NOERROR,8,0
6,A,SERVFAIL,7,0
94,A,SERVFAIL,6,0
14,A,NXDOMAIN,9,0
80,A,NOERROR,2,0
27,A,NOERROR,4,0
42,A,NOERROR,5,0
24,AAAA,NOERROR,0,0
87,A,NOERROR,3,0
10,TXT,NOERROR,8,0
64,A,NOERROR,0,0
64,NS,NXDOMAIN,9,1
14,A,NOERROR,0,0
83,A,NOERROR,2,0
83,A,NOERROR,3,0
84,A,NXDOMAIN,4,0
62,NS,NOERROR,3,0
97,A,NOERROR,8,0
19,AAAA,NOERROR,2,0
48,NS,NOERROR,6,0
43,A,NOERROR,7,0
40,A,NOERROR,9,0
42,TXT,NOERROR,1,0
77,NS,NOERROR,8,0
41,A,NOERROR,0,0
10,MX,NXDOMAIN,5,0
6,A,NXDOMAIN,6,0
89,MX,NOERROR,4,0
92,TXT,NXDOMAIN,3,1
41,A,NOERROR,6,0
50,A,NOERROR,5,0
31,MX,NXDOMAIN,2,0
63,A,NOERROR,9,0
8,A,NOERROR,0,0
9,A,NOERROR,6,0
41,A,NOERROR,4,0
9,CNAME,NOERROR,7,0
80,A,NOERROR,8,0
62,MX,NOERROR,9,0
35,A,NOERROR,4,0
8,A,NOERROR,5,0
95,A,NOERROR,5,0
24,A,NOERROR,0,0
57,A,NOERROR,3,0
16,AAAA,NOERROR,9,0
63,A,SERVFAIL,2,0
10,AAAA,NOERROR,6,0
14,A,NOERROR,9,0
66,A,NOERROR,3,0
26,A,SERVFAIL,3,0
87,A,NOERROR,3,0
65,A,NOERROR,3,0
10,A,NOERROR,7,0
45,CNAME,NOERROR,9,0
15,A,NOERROR,8,0
25,A,NOERROR,1,0
89,NS,NOERROR,6,0
83,A,NOERROR,4,0
46,A,NOERROR,4,0
26,A,NOERROR,7,0
71,A,NXDOMAIN,5,0
8,A,NOERROR,8,0
22,A,NXDOMAIN,0,0
29,CNAME,NOERROR,6,0
90,AAAA,NOERROR,8,0
72,MX,NOERROR,2,0
25,A,NXDOMAIN,6,0
81,A,NXDOMAIN,4,0
14,MX,NXDOMAIN,6,0
23,A,NOERROR,1,0
86,A,NOERROR,5,0
5,A,NXDOMAIN,0,0
34,MX,SERVFAIL,1,0
36,A,NXDOMAIN,0,0
8,AAAA,NOERROR,3,0
53,TXT,NXDOMAIN,7,1
31,A,NXDOMAIN,4,0
22,A,NOERROR,6,0
10,AAAA,NOERROR,3,0
32,A,NOERROR,9,0
11,AAAA,NOERROR,0,0
94,AAAA,NOERROR,0,0
85,AAAA,NOERROR,6,0
34,A,NOERROR,6,0
51,MX,NOERROR,5,0
16,A,NOERROR,0,0
9,TXT,NXDOMAIN,4,0
35,A,NXDOMAIN,3,0
91,A,NOERROR,4,0
82,AAAA,NOERROR,8,0
6,A,NOERROR,9,0
94,AAAA,NXDOMAIN,8,1
18,TXT,NOERROR,2,0
65,A,NOERROR,1,0
12,MX,NOERROR,1,0
22,NS,NOERROR,8,0
27,A,NOERROR,6,0
36,A,NOERROR,3,0
96,A,NOERROR,2,0
85,A,NOERROR,8,0
64,A,NOERROR,3,0
73,AAAA,NXDOMAIN,3,0
65,MX,NOERROR,4,0
46,A,NOERROR,9,0
52,A,NOERROR,0,0
7,A,NOERROR,8,0
37,A,NOERROR,8,0
69,TXT,NOERROR,1,1
6,MX,NOERROR,5,0
41,CNAME,NOERROR,7,0
67,AAAA,NOERROR,4,0
86,A,NOERROR,7,0
8,A,NOERROR,3,0
77,A,NOERROR,2,0
10,A,NOERROR,0,0
63,CNAME,NOERROR,6,0
67,A,NOERROR,5,0
92,AAAA,NOERROR,9,0
21,A,NOERROR,8,0
50,A,NOERROR,2,0
67,A,NOERROR,2,0
6,A,NOERROR,0,0
82,MX,SERVFAIL,6,0
18,AAAA,NOERROR,3,0
70,A,NOERROR,0,0
5,AAAA,NOERROR,4,0
82,MX,NXDOMAIN,7,1
72,AAAA,NOERROR,2,0
96,A,NOERROR,5,0
93,A,NOERROR,4,0
37,A,NOERROR,2,0
91,A,NOERROR,0,0
34,A,NOERROR,5,0
8,A,NOERROR,7,0
99,AAAA,NOERROR,4,0
71,A,NOERROR,1,0
40,A,NOERROR,6,0
22,NS,NXDOMAIN,6,0
72,NS,NOERROR,2,0
44,MX,NOERROR,6,0
27,A,NOERROR,5,0
71,A,NOERROR,7,0
82,A,NOERROR,6,0
46,AAAA,NOERROR,6,0
94,A,NOERROR,3,0
76,CNAME,NOERROR,2,0
7,NS,NXDOMAIN,7,0
10,A,NOERROR,2,0
58,A,NXDOMAIN,6,1
34,A,NOERROR,1,0
55,MX,NOERROR,9,0
18,A,NOERROR,4,0
60,A,NXDOMAIN,3,0
66,A,NOERROR,4,0
49,A,NOERROR,7,0
14,MX,NOERROR,3,0
90,MX,NOERROR,3,0
11,A,NOERROR,8,0
52,TXT,NOERROR,2,1
79,A,NOERROR,6,0
34,A,NOERROR,5,0
68,A,NOERROR,7,0
50,MX,NOERROR,6,0
48,A,NOERROR,5,0
7,A,NOERROR,8,0
42,A,NXDOMAIN,2,0
80,A,NOERROR,7,0
31,NS,NOERROR,6,0
33,A,NOERROR,8,0
94,AAAA,NXDOMAIN,9,1
85,CNAME,NXDOMAIN,8,1
40,AAAA,NOERROR,8,0
26,A,NOERROR,2,0
40,A,NOERROR,3,0
25,A,NOERROR,8,0
95,TXT,NOERROR,3,1
52,A,NOERROR,1,0
43,A,NXDOMAIN,5,0
70,A,NOERROR,8,0
56,TXT,NOERROR,9,1
79,A,NOERROR,7,0
97,A,NOERROR,7,0
43,CNAME,NOERROR,6,0
5,A,NOERROR,7,0
54,A,NOERROR,5,0
23,A,NOERROR,0,0
43,AAAA,NOERROR,8,0
27,A,NOERROR,2,0
65,TXT,NOERROR,9,1
86,A,NOERROR,8,0
32,NS,NOERROR,8,0
97,CNAME,NOERROR,0,0
11,A,NOERROR,5,0
83,TXT,NOERROR,1,1
25,AAAA,NOERROR,9,0
15,A,NOERROR,8,0
24,A,NXDOMAIN,7,0
66,MX,NOERROR,3,0
9,A,NOERROR,9,0
31,A,NOERROR,9,0
48,CNAME,NOERROR,4,0
87,A,NOERROR,4,0
12,CNAME,NOERROR,0,0
9,A,NXDOMAIN,9,0
29,A,NOERROR,3,0
34,A,REFUSED,6,0
50,MX,NOERROR,3,0
37,A,NOERROR,0,0
15,A,NOERROR,8,0
14,A,NOERROR,6,0
94,A,NOERROR,0,0
60,A,NOERROR,6,0
90,AAAA,NOERROR,3,0
98,A,NOERROR,7,0
35,AAAA,NOERROR,6,0
87,MX,NXDOMAIN,4,0
13,A,NXDOMAIN,4,0
16,A,NOERROR,8,0
63,A,NOERROR,8,0
45,A,NOERROR,8,0
98,NS,NOERROR,2,0
79,A,NOERROR,1,0
21,A,NOERROR,2,0
78,A,NOERROR,5,0
35,A,SERVFAIL,4,0
54,A,NOERROR,4,0
63,AAAA,NOERROR,1,0
84,A,NOERROR,6,0
13,AAAA,NXDOMAIN,0,0
90,A,NOERROR,4,0
75,MX,NXDOMAIN,7,1
41,A,NOERROR,8,0
31,A,NOERROR,6,0
46,AAAA,NOERROR,7,0
