hour_of_day,log_level,event_frequency,unique_ips,failed_auth_count,avg_response_time_ms,error_rate,is_anomaly
10,INFO,1,29,1,160,0.018343114840400628,0
9,INFO,28,8,4,187,0.0438111199933392,0
18,INFO,44,23,0,437,0.015886955493077882,0
15,DEBUG,3,12,3,105,0.03355822585494888,0
19,INFO,43,5,4,252,0.00047275485090542135,0
10,INFO,39,29,3,371,0.03488153323577374,0
9,DEBUG,10,29,1,269,0.034863965846892164,0
18,INFO,45,3,2,239,0.006891696842173851,0
15,INFO,14,5,1,189,0.022372698930933233,0
15,WARNING,15,4,1,89,0.03416074194806934,0
12,WARNING,6,24,0,350,0.026541771809974437,0
16,INFO,39,11,1,297,0.046269180445264325,0
18,INFO,45,21,3,275,0.010542849228366142,0
13,DEBUG,16,26,2,85,0.048253814378696,0
12,DEBUG,47,26,0,483,0.024649050311342725,0
19,WARNING,18,16,4,359,0.0499876640206075,0
10,DEBUG,35,21,1,88,0.021317368063439486,0
4,WARNING,198,381,51,7008,0.4926979419073473,1
16,DEBUG,25,25,0,370,0.04180720009674322,0
11,DEBUG,33,6,0,61,0.026945566654466714,0
18,INFO,33,27,3,303,0.03813398983264053,0
14,DEBUG,19,16,4,50,0.037139948719242574,0
19,INFO,38,1,0,133,0.006635834103921601,0
10,DEBUG,11,19,3,213,0.036722244192815175,0
18,INFO,39,20,4,215,0.036343764421352634,0
9,INFO,3,16,2,481,0.021520744336069753,0
18,INFO,38,10,3,480,0.007685933389645433,0
8,INFO,1,26,0,308,0.022560795347106474,0
13,DEBUG,40,14,1,227,0.03734534078691569,0
12,INFO,25,18,3,484,0.04398121970932964,0
1,ERROR,83,403,56,3238,0.5856170705934782,1
4,CRITICAL,260,346,97,3578,0.28299132855590337,1
23,WARNING,444,288,30,9017,0.6239238272619844,1
10,DEBUG,4,26,4,223,0.018338654165736434,0
22,WARNING,466,319,33,6387,0.43067170420803164,1
8,DEBUG,16,4,4,188,0.016837402587054646,0
14,DEBUG,11,18,0,413,0.027027271200017175,0
16,INFO,22,15,3,489,0.028395416385673118,0
19,INFO,39,6,1,434,0.03707776082704849,0
18,WARNING,33,29,2,79,0.04915079530371405,0
15,DEBUG,41,10,2,109,0.004477825662718294,0
14,ERROR,38,15,3,474,0.011779944910745195,0
17,WARNING,13,25,1,229,0.02049315761759514,0
15,WARNING,21,1,3,69,0.0483806073907218,0
11,WARNING,12,5,0,159,0.014063580460954557,0
9,INFO,26,9,0,335,0.043861493482855105,0
18,INFO,49,27,1,350,0.020298863759197924,0
16,INFO,1,23,3,253,0.04793494746981053,0
10,INFO,41,14,1,317,0.0018144556685129654,0
18,WARNING,22,11,1,421,0.01209794077121646,0
11,INFO,27,6,0,344,0.0019501777642746687,0
14,DEBUG,32,16,0,115,0.0375836942023301,0
9,INFO,8,23,1,264,0.032596898796644305,0
15,INFO,34,29,1,427,0.011602166530436681,0
19,WARNING,18,9,4,225,0.0027545049824523604,0
17,DEBUG,4,3,0,318,0.039611807908717905,0
15,INFO,1,8,1,367,0.03799734272125412,0
0,WARNING,195,445,42,9285,0.4628209202361781,1
12,WARNING,16,26,1,196,0.008359460051206552,0
16,DEBUG,30,22,4,204,0.02869903187787964,0
15,WARNING,23,9,1,444,0.04590944248797959,0
3,INFO,65,333,93,7504,0.6137288205779239,1
16,DEBUG,28,5,0,178,0.030366635982456747,0
12,DEBUG,37,24,1,492,0.030355209985540334,0
16,INFO,16,26,2,185,0.0020902400825854486,0
16,INFO,41,11,2,112,0.039112565851266726,0
17,DEBUG,9,6,4,199,0.03947542716814579,0
17,INFO,2,22,0,197,0.009584646241823903,0
10,DEBUG,46,14,4,383,0.0021261207229959058,0
15,WARNING,43,3,0,191,0.03600132024534313,0
14,DEBUG,2,24,2,385,0.006740650125155756,0
14,INFO,32,17,2,196,0.03447277784114193,0
19,INFO,16,28,4,344,0.007514891976396138,0
2,CRITICAL,357,99,99,2442,0.6300714179390474,1
9,WARNING,49,8,2,142,0.030574134897506405,0
9,WARNING,27,6,0,343,0.028838606306627684,0
9,DEBUG,31,11,1,355,0.026716266292339915,0
18,WARNING,33,25,1,439,0.002062353310567372,0
9,INFO,21,1,1,75,0.041939229085159443,0
11,WARNING,19,15,2,226,0.02265870450631667,0
14,INFO,48,16,3,149,0.0185030983797838,0
4,CRITICAL,339,465,45,3032,0.47297615064504345,1
12,INFO,19,13,0,410,0.024988103290171027,0
22,ERROR,481,359,49,2147,0.21238785522896214,1
16,INFO,35,14,2,185,0.00740784786150353,0
1,ERROR,457,496,97,7663,0.23260860346920587,1
16,INFO,3,11,2,153,0.011825138673469888,0
14,INFO,48,4,0,460,0.043505485473657596,0
1,ERROR,62,83,42,7502,0.763593752572197,1
8,INFO,40,25,3,70,0.04076141317551371,0
17,INFO,23,20,4,252,0.04341006910955997,0
14,DEBUG,48,25,0,446,0.04125331312225774,0
18,ERROR,45,6,3,224,0.04317918174225399,0
13,INFO,45,5,1,438,0.010751194562524324,0
22,WARNING,113,419,68,2512,0.7680888924119507,1
8,INFO,4,4,0,120,0.02714106928779261,0
19,DEBUG,4,13,4,190,0.0405314822157895,0
17,DEBUG,15,26,2,289,0.02426145472694082,0
11,INFO,28,18,0,137,0.00954652867609846,0
11,INFO,36,13,2,417,0.04230851794817609,0
13,DEBUG,8,8,2,201,0.02453188904423653,0
18,INFO,24,19,1,275,0.04861375738720898,0
12,WARNING,34,15,4,88,0.04056601633756154,0
16,DEBUG,15,29,2,245,0.037524947001800965,0
15,DEBUG,23,1,0,133,0.03595688347044287,0
16,CRITICAL,27,11,1,254,0.030457371983581467,0
17,INFO,14,16,2,106,0.04486212831556047,0
14,INFO,2,10,1,360,0.031053687996504833,0
16,DEBUG,35,7,1,365,0.04979916316955152,0
5,ERROR,466,156,81,6874,0.20992087913361335,1
16,INFO,7,23,0,406,0.0040880590003674775,0
9,ERROR,16,20,3,200,0.037871519477417764,0
16,INFO,22,16,2,221,0.002199273736175572,0
13,INFO,28,24,1,495,0.019286022836369057,0
1,CRITICAL,386,447,57,1282,0.7107706180228337,1
19,ERROR,7,4,0,417,0.04439512604695537,0
19,DEBUG,22,12,4,471,0.028054566031533543,0
18,WARNING,43,21,1,363,0.04720563600207219,0
9,INFO,2,16,4,424,0.012007476547129815,0
17,INFO,8,24,4,414,0.01402778957908808,0
10,INFO,7,29,1,447,0.018259168286852877,0
3,ERROR,451,257,37,4072,0.2881866306819043,1
2,WARNING,439,237,17,5294,0.6177875504500583,1
14,INFO,21,13,1,105,0.010290475796846594,0
18,INFO,43,16,2,218,0.020185931405482527,0
19,DEBUG,22,26,4,438,0.01758982349878928,0
23,ERROR,77,257,27,9027,0.7411832563118388,1
5,CRITICAL,156,292,89,7166,0.6980046211796034,1
11,INFO,9,15,0,381,0.037795121446564,0
19,INFO,49,21,0,322,0.027417592186032666,0
18,WARNING,2,21,1,208,0.04712931545387031,0
9,INFO,42,7,2,249,0.04888335396485022,0
15,DEBUG,42,20,0,445,0.031476199453574355,0
13,INFO,17,19,2,441,0.04598257786542344,0
10,DEBUG,40,29,1,318,0.03608275853010562,0
12,INFO,20,22,1,424,0.033894507783678564,0
12,ERROR,6,14,4,200,0.023275045119577654,0
19,INFO,11,6,1,310,0.028011863216376515,0
8,INFO,5,13,2,308,0.019471368247975192,0
12,INFO,10,26,3,176,0.00874846914022776,0
13,DEBUG,23,12,0,347,0.046236199115027334,0
17,INFO,33,22,0,347,0.010593748954551552,0
17,INFO,40,7,4,330,0.027096280005474684,0
18,DEBUG,36,20,3,145,0.036854905009172094,0
18,WARNING,39,3,2,129,0.04117657989410456,0
18,DEBUG,47,3,2,124,0.01778032526954747,0
9,ERROR,34,3,4,201,0.03289407309347391,0
10,INFO,17,15,1,154,0.02215864949775502,0
17,INFO,26,16,3,137,0.04108668534859676,0
12,DEBUG,48,13,0,175,0.032857983184487974,0
10,INFO,27,16,3,487,0.002337139700614388,0
12,WARNING,46,2,4,472,0.03049826187004145,0
12,INFO,3,6,1,365,0.03512107078163634,0
15,WARNING,19,17,3,430,0.04543139560584386,0
17,INFO,8,6,1,95,0.0025339456782300708,0
16,WARNING,17,24,3,494,0.02985152593017384,0
5,CRITICAL,162,416,61,2989,0.6526044111359461,1
19,INFO,7,18,2,455,0.032055551384666904,0
10,INFO,36,23,3,387,0.03826542123553114,0
8,WARNING,3,12,2,114,0.006717288719294778,0
2,WARNING,462,257,81,7936,0.27778771138926905,1
8,WARNING,42,25,2,136,0.0260303992306558,0
18,INFO,27,12,4,313,0.02575579339608683,0
16,INFO,3,27,0,402,0.02066722418130278,0
19,DEBUG,34,24,2,317,0.04247831803195426,0
10,INFO,5,22,0,130,0.00316546602540263,0
15,INFO,49,17,3,271,0.019241811383593207,0
13,WARNING,37,2,0,408,0.02958778762010239,0
10,INFO,46,14,1,284,0.04544585018733577,0
16,DEBUG,16,28,2,126,0.03150683806669942,0
15,ERROR,14,13,3,493,0.006557217540013755,0
10,INFO,30,24,2,454,0.03404853728039383,0
14,ERROR,32,6,2,174,0.016976071053106247,0
12,INFO,45,17,3,314,0.029352729889692914,0
9,INFO,12,9,3,168,0.028553823769004318,0
15,INFO,27,8,4,333,0.008618257973957506,0
8,INFO,26,14,4,259,0.04094354153941094,0
11,DEBUG,48,2,4,219,0.027003652348327585,0
18,DEBUG,29,10,0,338,0.0193196685869068,0
18,WARNING,23,28,1,351,0.010294251711323655,0
19,INFO,49,21,1,369,0.04580179637025743,0
11,ERROR,22,3,0,456,0.012102576893628448,0
23,WARNING,345,299,95,6413,0.6900312873157782,1
12,CRITICAL,38,7,1,114,0.027071361560634635,0
11,INFO,46,25,4,360,0.025141173186690187,0
8,INFO,16,12,3,472,0.02358895821047204,0
14,INFO,31,27,0,241,0.04408291290930435,0
17,WARNING,3,7,4,171,0.040699163744692436,0
18,INFO,21,3,0,260,0.03381306317548493,0
9,INFO,39,6,2,452,0.026191192081489508,0
1,INFO,204,341,58,1334,0.5184915899402323,1
10,INFO,20,4,0,56,0.012159769117144927,0
12,WARNING,23,16,4,462,0.024842580214620637,0
2,WARNING,425,396,86,5666,0.6142831911363629,1
17,INFO,42,1,2,380,0.006414672773787895,0
15,DEBUG,9,2,3,142,0.03543309493783527,0
9,WARNING,3,1,1,302,0.04714802567453738,0
16,ERROR,27,26,3,313,0.040126237006887805,0
13,INFO,27,18,0,350,0.046948284987171164,0
16,DEBUG,10,4,2,310,0.011093551461712854,0
11,INFO,16,6,2,112,0.013083360040954445,0
0,DEBUG,70,364,48,8428,0.4954294218882629,1
1,ERROR,169,183,35,2127,0.7736954165270975,1
0,WARNING,457,92,31,2657,0.5211490950723656,1
11,INFO,2,14,0,194,0.014619331814819997,0
14,DEBUG,6,10,0,288,0.04565300862498126,0
15,DEBUG,37,25,3,380,0.009045024749762797,0
12,DEBUG,35,26,2,83,0.04371962700521042,0
23,ERROR,350,495,38,2318,0.7939075299226626,1
14,INFO,15,4,4,313,0.04634549319308348,0
22,WARNING,462,273,34,4149,0.27633459156715584,1
15,INFO,38,16,0,477,0.011099275262916165,0
1,CRITICAL,188,382,70,9942,0.6985036728071159,1
5,WARNING,329,166,48,7276,0.7237305910210072,1
17,WARNING,29,23,1,441,0.010751468391250359,0
13,INFO,13,17,0,336,0.023711291812990455,0
12,DEBUG,5,27,1,160,0.03838722170249994,0
8,INFO,47,12,0,349,0.03926461238091915,0
16,INFO,39,13,1,468,0.030778771780940274,0
9,INFO,39,14,1,107,0.045450691037354114,0
4,WARNING,119,466,20,2513,0.6505294550778973,1
15,ERROR,45,11,4,53,0.0011909912564396496,0
10,INFO,43,11,2,253,0.02589891432802435,0
12,INFO,1,6,1,168,0.048379485234346355,0
14,DEBUG,20,1,3,408,0.03280669978925052,0
11,DEBUG,43,24,2,129,0.03442068109547638,0
19,INFO,1,20,4,71,0.005706341632668244,0
12,INFO,35,8,4,258,0.017984715894845262,0
8,INFO,40,8,1,235,0.042318676356332255,0
11,INFO,45,18,0,320,0.005516207592122247,0
14,DEBUG,7,22,4,197,0.04196179905068645,0
19,INFO,35,13,3,336,0.028656742301912137,0
17,DEBUG,34,26,1,291,0.019693147453477913,0
14,INFO,5,14,4,374,0.0465100954963409,0
23,ERROR,326,401,74,8927,0.3983997963168149,1
17,INFO,48,4,0,231,0.04633886500477821,0
11,WARNING,27,19,4,236,0.04392065318939497,0
19,ERROR,7,13,1,295,0.049342376808311654,0
13,INFO,1,9,3,303,0.02083638905888148,0
23,INFO,70,279,10,6204,0.21167224011111194,1
8,INFO,47,28,0,479,0.035265373258374096,0
15,DEBUG,1,26,2,447,0.00551249887830741,0
19,INFO,27,28,2,415,0.012178908146164697,0
14,WARNING,17,9,1,181,0.02210001915178942,0
12,INFO,32,2,4,245,0.03588533013947955,0
17,INFO,41,21,4,116,0.024822889666973536,0
17,INFO,30,26,0,312,0.011478385182021445,0
14,WARNING,15,10,2,421,0.014588614767313424,0
17,DEBUG,42,7,3,344,0.037483509018117415,0
10,WARNING,28,9,2,276,0.040295285765181016,0
15,INFO,3,8,4,382,0.0218083547615036,0
12,DEBUG,28,26,3,341,0.009666538028975748,0
9,ERROR,5,20,3,100,0.02874434154942018,0
9,ERROR,2,19,0,341,0.020005635704103925,0
11,INFO,38,1,1,160,0.03194682712142307,0
14,WARNING,16,1,1,269,0.041244202511473954,0
17,DEBUG,44,25,0,337,0.0264022790433199,0
11,INFO,17,20,4,285,0.045093906131923156,0
0,WARNING,160,163,29,6163,0.28955483577195823,1
9,INFO,26,4,1,469,0.024039958877531693,0
13,INFO,49,28,2,212,0.028533253308566615,0
11,DEBUG,7,22,0,172,0.03594584375501919,0
3,ERROR,160,108,72,1061,0.7159406916149698,1
17,DEBUG,16,15,0,177,0.04055537690862546,0
4,INFO,392,281,15,1004,0.7097422927761443,1
2,WARNING,53,57,75,3091,0.4431337287257105,1
19,INFO,27,8,1,439,0.03199618901638584,0
2,WARNING,91,338,73,6620,0.3962397466424882,1
16,DEBUG,31,6,4,472,0.035828746761715866,0
16,INFO,18,1,3,165,0.03267288761174849,0
10,DEBUG,2,5,2,239,0.008866219519147784,0
19,INFO,41,19,0,412,0.03502677114597685,0
18,WARNING,23,18,3,226,0.006534967283778942,0
16,DEBUG,48,3,3,61,0.00459713176481707,0
10,INFO,49,2,3,121,0.03214009131331094,0
17,DEBUG,42,26,3,158,0.016670364995562393,0
10,INFO,22,2,3,387,0.008036743102327588,0
12,INFO,33,1,2,420,0.04937126107784431,0
13,WARNING,18,3,1,195,0.04349647682705086,0
16,INFO,15,19,1,379,0.008843756151235739,0
8,INFO,41,4,0,247,0.04718041533146955,0
15,INFO,3,3,4,310,0.03030212075583464,0
11,DEBUG,48,8,2,158,0.02599475676816286,0
17,WARNING,23,12,3,136,0.017841893265547134,0
14,INFO,47,29,1,138,0.016069069991899294,0
0,DEBUG,88,331,82,2056,0.41754754477423056,1
13,INFO,42,14,3,348,0.00907112682016914,0
0,WARNING,69,112,10,2801,0.5008581853819976,1
11,DEBUG,26,17,3,350,0.036811702623061965,0
13,INFO,19,18,3,246,0.04799823741211977,0
10,INFO,49,7,1,336,0.02327651983565225,0
12,INFO,10,13,1,431,0.018552481724924803,0
9,DEBUG,22,22,3,196,0.042955061743135334,0
10,ERROR,6,25,1,164,0.034037473890420604,0
16,DEBUG,1,13,2,93,0.012239973742094595,0
13,INFO,43,22,3,163,0.026908597655646828,0
10,INFO,16,2,1,340,0.04417372307637288,0
9,DEBUG,7,8,0,220,0.03299935600736697,0
12,DEBUG,24,25,0,298,0.018646501396729055,0
17,DEBUG,35,21,0,177,0.021411153826230645,0
12,DEBUG,14,22,4,122,0.04493010259273581,0
8,DEBUG,4,20,0,429,0.035402983973171265,0
10,INFO,41,11,0,265,0.025502383960744602,0
23,ERROR,109,185,88,9549,0.39231161022029915,1
16,INFO,44,12,2,366,0.034271093164249776,0
12,DEBUG,48,5,4,221,0.028366747408752238,0
11,WARNING,23,21,2,378,0.03137766204497277,0
10,DEBUG,19,16,1,230,0.01765355839252696,0
17,INFO,14,1,0,361,0.017483244972938496,0
16,DEBUG,27,12,1,151,0.016957895157577885,0
14,DEBUG,36,5,4,339,0.0019340132155769075,0
19,INFO,38,1,1,210,0.041408670013797576,0
14,INFO,22,3,1,309,0.007874007652490828,0
15,INFO,11,27,1,261,0.00470971710294823,0
17,INFO,4,25,2,456,0.021143291847085507,0
8,ERROR,32,4,0,355,0.023967320819763955,0
18,INFO,40,9,1,469,0.013158671036315413,0
11,INFO,41,22,3,267,0.04782757149368927,0
12,DEBUG,24,17,0,496,0.008331307217830075,0
12,DEBUG,34,12,0,220,0.028687553233165155,0
22,ERROR,316,74,32,6209,0.7078350041886878,1
10,INFO,38,29,4,344,0.03277302614059078,0
9,INFO,2,3,4,476,0.039693698407259906,0
19,DEBUG,23,20,0,81,0.04325220406038649,0
14,WARNING,40,10,2,289,0.014583689659768334,0
12,CRITICAL,20,20,4,164,0.04930133415871066,0
10,INFO,8,8,4,397,0.020696217099926834,0
18,WARNING,35,3,1,137,0.039207626158887676,0
15,WARNING,49,11,1,62,0.0020466847940226853,0
8,CRITICAL,43,15,4,493,0.0372694863995909,0
8,INFO,3,20,2,402,0.04152271304301603,0
13,INFO,32,28,1,61,0.005417149056502918,0
8,DEBUG,31,12,2,466,0.015303296814086754,0
11,INFO,44,3,0,174,0.022387180732994363,0
13,INFO,46,7,2,191,0.03819702071073164,0
8,INFO,31,22,1,62,0.02648238508523064,0
16,DEBUG,1,1,3,225,0.03157017819505732,0
11,WARNING,12,10,2,110,0.018434565433060785,0
16,INFO,18,17,4,368,0.043490851538941645,0
16,DEBUG,24,6,2,490,0.01832274589863958,0
13,INFO,36,19,2,214,0.02371527062725534,0
14,WARNING,29,25,2,396,0.022105307087560613,0
8,ERROR,25,12,4,181,0.039280071606784255,0
12,INFO,23,29,2,245,0.04105088358107781,0
10,DEBUG,3,28,3,281,0.04529251174994672,0
17,DEBUG,30,2,4,234,0.011494928384260545,0
17,DEBUG,17,12,3,416,0.04555138752902351,0
13,DEBUG,45,29,3,367,0.014489534744452632,0
1,WARNING,433,366,44,7088,0.721717994820867,1
16,INFO,30,9,4,88,0.04285625397730339,0
4,INFO,214,182,10,6350,0.3950802315313462,1
23,CRITICAL,456,402,56,9944,0.5525751979730744,1
18,INFO,5,17,2,131,0.03716423404790554,0
5,ERROR,118,313,27,2318,0.5766153585916859,1
9,INFO,34,7,2,224,0.0013101529171161087,0
10,INFO,9,6,3,267,0.00439346410673438,0
18,INFO,39,14,3,72,0.04741316126600024,0
14,INFO,48,17,2,485,0.035644356567588166,0
18,INFO,44,26,0,169,0.020722778903861722,0
19,INFO,26,18,3,427,0.011040947248949724,0
11,WARNING,5,6,0,425,0.04738988160135724,0
19,WARNING,24,12,4,161,0.012215924061478084,0
17,INFO,31,6,3,161,0.027186337730061044,0
3,WARNING,209,61,36,6977,0.322669032012111,1
16,WARNING,21,14,4,243,0.036338506338689444,0
12,INFO,22,13,2,362,0.008625087072825638,0
8,INFO,38,9,2,215,0.02977184325985432,0
12,INFO,22,18,0,54,0.03248139179583764,0
13,DEBUG,21,10,4,352,0.04819786012836065,0
18,DEBUG,30,10,3,447,0.030145526628667003,0
9,DEBUG,49,27,0,257,0.024252251858321274,0
15,DEBUG,47,14,2,97,0.01963701897801634,0
2,ERROR,329,433,85,4648,0.5495968135416374,1
16,DEBUG,3,9,2,228,0.0360987472628556,0
9,WARNING,39,26,0,86,0.012359191185329839,0
10,INFO,29,25,2,198,0.01563065811803499,0
15,INFO,25,9,2,441,0.0005926443760803425,0
18,DEBUG,2,3,4,255,0.032950734659826265,0
13,INFO,13,26,0,186,0.03794308950603087,0
8,DEBUG,27,9,3,445,0.004717893757402431,0
11,INFO,29,13,2,74,0.006851573682784384,0
12,WARNING,14,10,2,326,0.04114817788172871,0
18,INFO,4,25,1,223,0.0367363843679416,0
10,DEBUG,8,3,0,275,0.00618834194620952,0
8,INFO,5,29,0,75,0.021136114361987025,0
10,INFO,44,20,3,303,0.015587834956382536,0
16,DEBUG,27,4,4,167,0.00819395043363801,0
9,INFO,24,14,3,373,0.021918038867875946,0
8,WARNING,44,13,0,202,0.04259801997980841,0
14,DEBUG,43,20,2,473,0.040813510127543695,0
14,WARNING,34,7,4,209,0.029305676051732062,0
12,DEBUG,28,21,4,111,0.02798388706214296,0
23,INFO,219,194,39,9253,0.6377226789733696,1
8,INFO,5,6,0,147,0.048766005322289,0
12,DEBUG,13,23,3,68,0.04116519741933676,0
17,INFO,18,8,1,227,0.01066470929488968,0
11,DEBUG,17,6,0,375,0.023341062783366125,0
16,INFO,30,25,0,197,0.03732402527897328,0
12,DEBUG,38,4,3,146,0.042407406627418646,0
18,INFO,19,28,0,442,0.004227078147727515,0
17,INFO,22,5,3,391,0.03469358072142648,0
19,ERROR,49,25,0,339,0.007643826722382469,0
19,INFO,49,25,2,388,0.005298956821810891,0
9,INFO,18,18,0,169,0.042176320984969096,0
11,INFO,26,2,1,282,0.039330771884371056,0
19,WARNING,15,25,4,218,0.037329547656484684,0
16,DEBUG,28,22,3,342,0.0012099209172060977,0
15,INFO,30,24,1,117,0.012842974772722494,0
10,INFO,28,14,3,246,0.021555493250893322,0
15,DEBUG,20,24,1,241,0.044002259302417024,0
9,WARNING,4,24,3,381,0.026158457091381166,0
10,INFO,4,14,3,146,0.024931921499557697,0
2,WARNING,464,182,93,9128,0.3349733217892956,1
18,INFO,15,11,0,108,0.0414877582480816,0
19,INFO,34,27,3,496,0.029254872892971386,0
17,ERROR,11,26,3,176,0.01856793781591845,0
17,ERROR,23,20,4,221,0.008025581167127472,0
15,INFO,35,3,3,425,0.020966433913578938,0
8,DEBUG,43,16,3,142,0.011936056306852912,0
11,DEBUG,35,20,2,142,0.022509700089009817,0
8,INFO,11,8,2,222,0.015324901954513621,0
8,WARNING,2,20,2,229,0.0021986465654378674,0
19,DEBUG,15,15,4,66,0.04962218783043072,0
12,DEBUG,40,14,3,84,0.022391359613522666,0
13,DEBUG,28,14,4,62,0.040677680030108125,0
8,INFO,31,8,4,95,0.005806287105193143,0
5,CRITICAL,223,275,70,3653,0.37971363798773794,1
13,DEBUG,34,1,0,53,0.026246515699394582,0
12,DEBUG,22,16,1,366,0.04768034146973407,0
11,INFO,29,27,0,242,0.040180426336979776,0
17,WARNING,8,27,1,92,0.02066389998377769,0
12,WARNING,22,28,3,332,0.03971513642317667,0
15,INFO,12,12,4,269,0.020401684355075552,0
16,DEBUG,23,14,1,138,0.038040901755671104,0
18,INFO,38,9,1,499,0.014573209520024239,0
19,ERROR,2,14,3,328,0.018647211137487636,0
9,ERROR,12,13,4,356,0.03028320590349532,0
13,INFO,21,19,0,391,0.0270440918441464,0
10,INFO,12,22,1,387,0.019773942492385333,0
9,ERROR,45,16,0,233,0.04688149604374581,0
19,INFO,31,19,2,357,0.025202052367169405,0
8,DEBUG,9,25,1,103,0.036062537340705,0
11,INFO,15,17,4,193,0.02084788525156275,0
15,ERROR,32,23,2,273,0.03616403456791775,0
10,INFO,43,5,2,372,0.03961897626911971,0
12,WARNING,9,28,1,306,0.027354842487561367,0
17,INFO,24,3,1,147,0.0016349145176971559,0
4,INFO,415,55,46,8256,0.38588013210302746,1
12,DEBUG,28,27,1,409,0.044944587215087366,0
18,ERROR,18,23,4,493,0.00419302085958922,0
16,INFO,43,1,4,349,0.029210415312127053,0
15,DEBUG,37,22,2,85,0.00171027883287605,0
15,ERROR,36,7,1,58,0.024361981693061998,0
8,INFO,37,25,2,184,0.03459497325619542,0
8,WARNING,32,25,4,80,0.019025594778870086,0
9,INFO,21,7,1,466,0.005697022754777021,0
15,DEBUG,39,21,4,359,0.04737015031538943,0
17,INFO,49,23,1,245,0.0466545645543699,0
8,CRITICAL,29,27,3,375,0.03976133072161204,0
11,DEBUG,18,17,4,252,0.010384004565276717,0
16,WARNING,23,7,0,153,0.03864391311357267,0
4,WARNING,203,343,30,5750,0.5102710875332985,1
10,INFO,48,28,3,378,0.030453743460961892,0
18,INFO,9,29,3,100,0.02236321150806574,0
13,WARNING,44,13,3,431,0.012520809914922965,0
18,INFO,43,10,4,195,0.032653074051475155,0
17,INFO,38,20,0,75,0.03595345178396345,0
10,WARNING,4,2,3,264,0.026416149111010312,0
11,DEBUG,16,6,2,100,0.008101632260195264,0
16,DEBUG,3,7,1,239,0.024726636961338845,0
16,DEBUG,8,27,1,438,0.038450302472729264,0
17,INFO,16,13,0,187,0.04232514985710514,0
12,INFO,2,29,0,480,0.0013475776260707284,0
14,WARNING,45,23,4,89,0.009330401103316777,0
16,INFO,19,8,2,260,0.04650350316332086,0
15,DEBUG,24,21,1,377,0.03908523468090397,0
18,WARNING,16,13,3,320,0.03592532734987741,0
14,DEBUG,40,26,3,452,0.00689728752724495,0
4,CRITICAL,483,143,87,1345,0.6386804263414194,1
15,DEBUG,32,10,2,404,0.02943944747700706,0
12,DEBUG,1,29,2,214,0.04330203522937006,0
12,INFO,49,27,3,253,0.0035626148723805874,0
12,DEBUG,18,24,1,336,0.0034689410440794325,0
8,DEBUG,39,4,3,385,0.04992766386219436,0
13,INFO,32,10,4,497,0.011819163137983663,0
23,WARNING,77,86,93,8369,0.37439809734816826,1
15,DEBUG,3,28,2,232,0.027890978184105887,0
15,DEBUG,24,8,3,174,0.020726385547951354,0
9,INFO,11,20,0,389,0.04014627884500694,0
18,INFO,28,5,0,365,0.01189310955509091,0
13,DEBUG,16,29,4,171,0.013992974993956103,0
19,INFO,29,20,0,227,0.013319328958865763,0
18,INFO,41,15,4,455,0.0273580834690956,0
3,ERROR,326,335,18,9338,0.5720408439610714,1
17,INFO,46,10,2,374,0.004632682494795876,0
13,DEBUG,4,19,2,185,0.00733423472990013,0
23,ERROR,226,299,31,5727,0.5971760008865301,1
8,WARNING,4,26,3,82,0.03256921727579988,0
0,ERROR,141,298,89,9572,0.6327789649248667,1
4,WARNING,469,369,73,3678,0.3047699645705322,1
3,INFO,130,424,72,4317,0.5669264724645828,1
19,WARNING,3,11,4,259,0.036629727989842514,0
19,INFO,25,15,0,171,0.014258608129092394,0
17,INFO,34,12,2,421,0.03758379302815251,0
23,WARNING,432,171,36,8614,0.5788316956651238,1
18,WARNING,5,13,4,217,0.020697581737144845,0
15,DEBUG,39,22,2,318,0.031754183655145755,0
19,INFO,31,2,4,494,0.0422659175140775,0
12,INFO,36,24,3,220,0.011096224212138024,0
12,INFO,3,15,3,104,0.030750113019380954,0
