url_length,num_dots,subdomain_level,https,shortening_service,suspicious_words,is_phishing
163,2,1,1,0,7,0
79,4,0,0,1,5,1
80,1,4,0,1,1,1
70,4,4,0,1,1,1
96,8,1,1,0,2,0
158,6,1,1,1,8,1
53,8,0,0,1,9,1
116,2,3,1,0,0,0
10,6,1,1,0,6,0
125,2,3,0,0,0,1
133,2,3,0,1,0,1
28,6,2,0,1,9,1
26,6,0,1,0,4,1
135,4,3,0,1,1,1
161,5,4,1,0,1,1
172,8,2,1,0,9,1
134,9,1,0,0,5,1
153,6,1,0,1,3,1
73,7,3,0,1,5,1
66,8,4,1,1,3,1
76,9,2,1,0,6,1
154,7,1,0,0,4,1
132,4,0,1,1,0,1
99,9,0,1,1,9,1
100,9,0,1,1,0,1
106,9,4,0,0,2,1
192,2,3,1,0,8,1
181,7,1,1,1,7,1
33,5,4,1,1,1,1
140,2,2,1,1,3,0
176,9,4,1,1,5,1
193,9,2,1,1,6,1
198,4,4,0,0,1,1
75,5,3,1,1,1,1
175,6,3,1,1,0,1
176,7,0,1,0,6,1
118,6,3,1,1,7,1
108,8,4,0,1,2,1
24,7,4,0,0,5,1
66,2,2,1,0,6,1
185,2,2,0,0,7,1
94,9,2,1,0,6,1
22,5,3,1,0,2,0
71,8,1,1,1,2,0
178,6,1,0,0,8,1
162,3,1,1,1,4,1
84,7,2,1,1,9,1
75,2,1,0,1,5,1
137,4,0,0,0,0,0
117,7,0,0,1,7,1
32,6,1,0,1,6,1
143,8,3,0,0,0,1
165,7,0,1,1,9,1
170,3,0,1,0,5,0
158,7,1,1,0,3,0
68,6,0,1,1,9,1
154,8,1,0,1,4,1
191,7,3,1,0,8,1
45,9,0,0,1,2,1
92,8,0,1,1,8,1
121,2,1,0,1,1,1
24,2,0,1,1,0,0
151,8,0,1,1,9,1
112,4,3,1,1,1,1
47,4,2,0,0,2,0
124,1,0,0,0,1,1
199,9,3,1,0,9,1
108,7,0,1,1,5,1
178,9,3,1,1,2,1
107,1,2,0,0,4,1
188,5,2,0,1,2,1
50,1,0,0,1,1,0
106,8,2,1,1,8,1
147,1,2,1,0,6,0
47,1,3,1,0,7,1
66,8,4,1,1,2,1
35,9,2,1,1,7,1
14,7,3,1,1,4,1
106,8,2,0,1,5,1
122,8,0,0,1,4,1
144,4,1,1,0,8,0
65,4,4,0,0,0,0
125,9,1,1,1,6,1
193,4,0,1,0,6,0
19,9,3,1,1,9,1
53,1,2,1,0,0,0
47,3,4,1,1,5,1
73,4,0,0,0,9,0
173,6,4,1,1,4,1
82,2,3,0,1,6,1
191,9,1,1,0,9,1
70,3,4,0,0,7,1
97,7,2,1,0,9,1
48,4,4,0,0,9,1
162,4,4,0,0,5,1
125,5,2,0,1,6,1
155,4,3,1,1,2,1
103,6,2,0,1,1,1
82,3,0,1,1,8,1
46,7,1,1,0,5,0
147,6,1,0,0,7,1
23,7,1,0,0,2,0
62,8,2,0,0,9,1
18,7,2,1,0,4,0
135,3,2,0,0,6,1
164,1,3,1,1,7,1
93,1,4,0,0,8,1
145,7,4,1,0,2,1
145,5,4,0,0,9,1
164,8,0,1,1,3,1
37,9,1,1,1,9,1
76,5,3,0,0,4,1
13,9,1,1,0,5,0
57,6,3,1,1,0,1
85,1,4,1,1,9,1
33,4,3,1,1,4,1
163,4,2,1,1,4,1
163,3,4,0,1,6,1
87,4,0,1,0,3,0
127,3,4,1,0,2,1
70,4,4,0,1,5,1
75,4,1,0,1,7,1
178,7,3,1,0,1,1
39,4,4,0,0,8,1
82,8,4,1,1,1,1
94,1,1,0,0,1,0
55,5,1,1,1,6,1
159,5,1,1,0,0,0
52,3,0,0,1,3,0
79,2,0,1,1,3,0
170,9,3,0,0,2,1
64,6,0,0,0,3,0
68,3,4,1,0,1,0
86,1,4,1,0,4,1
19,8,2,0,0,4,1
123,4,1,0,0,8,1
143,1,1,1,0,6,0
108,3,2,1,1,4,1
191,2,0,1,1,3,0
108,7,3,1,1,0,1
134,9,4,1,0,3,1
44,7,2,1,0,8,0
28,7,4,0,0,9,1
144,5,0,1,1,0,1
99,5,0,1,0,0,0
193,2,0,0,1,2,1
146,4,2,0,0,3,0
149,9,4,0,0,4,1
34,8,4,0,0,1,1
178,4,1,1,1,4,1
36,5,4,1,1,8,1
11,9,2,1,0,9,0
47,1,4,1,0,8,0
198,4,1,1,0,8,0
43,5,1,0,1,4,1
24,9,0,0,1,6,1
118,2,0,0,0,3,0
199,9,2,0,0,1,1
41,9,0,1,1,0,1
115,4,4,1,0,4,1
78,4,0,0,1,8,1
16,5,1,1,0,5,1
63,4,1,0,0,2,0
168,9,3,0,0,9,1
72,9,0,1,0,0,1
139,5,1,1,1,4,1
139,9,4,1,1,8,1
132,6,4,0,1,3,1
187,2,3,1,1,3,1
64,4,0,0,1,2,0
160,3,3,1,0,8,1
128,7,0,1,1,5,1
190,8,3,1,1,0,1
44,4,2,0,1,7,1
187,7,3,0,1,3,1
153,6,3,0,1,3,1
107,7,0,1,0,0,0
128,1,3,1,1,4,1
13,8,0,1,0,0,0
73,5,1,1,1,6,1
130,9,2,0,1,6,1
173,9,4,0,1,8,1
161,5,3,0,1,7,1
159,4,2,0,1,6,1
15,3,3,1,0,0,0
158,1,0,1,1,7,1
155,4,3,0,1,7,1
73,5,2,0,0,3,0
107,4,0,1,1,0,1
27,6,1,0,0,6,0
99,7,4,0,1,3,1
60,7,0,1,0,5,0
111,9,2,1,1,6,1
179,1,4,1,0,9,1
66,4,0,1,1,1,0
28,3,0,0,1,8,1
193,6,3,1,1,2,1
191,3,2,0,0,4,1
125,8,2,0,1,2,1
19,4,3,1,1,5,1
72,5,4,0,1,5,1
156,4,0,1,0,4,0
117,8,2,1,0,3,0
95,9,1,0,1,5,1
144,1,0,1,1,3,0
78,7,4,1,0,6,1
60,9,2,1,0,9,0
183,1,3,0,0,6,1
181,9,3,0,1,5,1
12,6,0,0,1,4,1
44,3,3,1,0,7,0
18,7,4,1,1,2,1
82,1,0,0,0,9,1
105,8,0,1,1,4,1
133,9,0,1,1,3,1
12,4,0,1,1,9,0
186,8,2,0,1,7,1
129,9,3,1,1,4,1
117,7,1,0,1,2,1
15,6,1,0,1,8,1
177,7,2,1,1,8,1
189,2,3,1,1,9,1
84,3,1,1,1,7,1
53,6,3,0,0,6,1
138,3,0,1,1,6,1
191,1,3,0,1,8,1
156,7,3,0,0,0,1
196,4,4,0,1,8,1
32,7,3,0,0,7,1
163,4,1,1,0,0,1
37,6,1,1,1,8,1
102,2,3,1,0,0,0
12,4,4,0,0,5,1
88,3,0,1,1,4,1
151,4,3,1,0,3,0
25,2,4,1,0,3,0
113,4,4,0,1,6,1
28,3,4,0,0,9,1
181,8,1,0,0,2,1
195,1,1,1,0,7,0
109,9,4,0,0,0,1
95,9,2,1,1,3,1
129,3,3,0,1,1,1
101,4,0,1,1,9,1
66,1,2,0,0,0,0
163,6,0,1,0,2,0
71,4,0,1,0,6,0
144,6,4,0,0,5,1
54,4,0,1,1,7,0
182,4,4,0,0,7,1
80,5,4,0,1,5,1
11,5,3,1,1,2,1
82,7,3,0,0,6,1
30,9,4,0,0,2,1
84,9,0,1,0,1,0
192,3,1,1,0,8,0
47,2,1,0,0,1,1
112,3,4,0,0,0,1
104,2,4,1,1,0,1
151,7,0,0,1,8,1
171,1,1,0,1,4,1
149,1,1,1,0,2,0
34,3,1,1,0,9,0
195,8,3,1,1,0,1
159,6,3,0,1,0,1
89,7,3,1,1,5,1
162,2,3,1,0,0,1
164,4,1,1,0,8,0
57,9,1,0,1,1,1
180,8,2,1,0,5,1
179,4,2,0,1,2,1
199,6,2,0,0,3,1
29,2,1,0,0,2,0
74,3,3,0,1,6,1
29,8,2,1,0,5,0
121,7,1,0,0,0,1
123,4,3,1,1,5,1
89,2,0,0,0,6,1
169,1,3,1,0,4,1
160,3,0,0,1,0,1
38,2,1,1,0,1,1
46,6,4,1,0,9,1
96,2,4,0,1,1,1
69,6,4,0,1,0,1
45,1,1,1,0,7,0
60,1,4,1,1,0,0
152,5,4,1,0,8,1
86,1,3,1,1,7,1
127,4,0,1,1,2,0
136,7,4,0,0,3,1
138,5,1,0,1,7,1
104,6,1,1,1,2,1
91,8,4,1,0,6,1
153,9,1,0,1,7,1
21,8,1,0,0,6,0
23,3,3,1,0,5,0
82,2,2,0,1,6,1
36,4,4,1,1,7,1
91,4,2,1,1,3,0
110,8,3,1,1,6,1
129,9,1,1,1,3,1
61,5,2,0,1,1,1
191,9,4,1,1,9,1
39,9,2,0,0,0,0
79,4,1,1,0,2,0
149,2,1,1,1,6,1
104,4,1,1,0,7,0
46,6,4,1,1,4,1
36,1,0,0,1,8,1
196,4,2,0,0,6,1
93,6,2,0,1,5,1
161,8,0,1,1,3,1
150,8,4,1,1,2,1
26,1,4,0,0,0,1
33,8,1,0,0,2,0
74,3,4,1,1,8,1
192,6,4,0,1,8,1
166,6,3,0,1,3,1
93,6,0,0,1,1,1
43,5,3,1,0,3,0
67,2,4,1,0,5,1
186,8,4,1,1,1,1
65,3,1,0,0,3,0
19,1,4,1,1,3,1
126,2,2,1,0,5,0
86,4,4,0,0,9,1
169,6,3,0,1,4,1
196,2,3,1,0,2,0
52,5,1,1,1,7,1
31,9,2,1,1,3,0
25,7,0,1,1,7,1
25,6,2,1,1,6,1
29,3,3,1,0,8,0
27,1,2,0,0,4,1
150,6,4,1,0,8,1
38,6,0,1,1,1,0
196,7,1,1,1,4,1
193,1,2,0,0,0,0
15,5,3,1,0,4,1
88,9,1,1,1,3,1
92,5,1,0,0,0,1
171,3,1,0,1,6,1
177,1,4,1,0,6,1
54,4,3,1,1,7,1
100,6,4,0,0,8,1
69,4,4,1,1,6,1
63,7,3,1,0,5,1
195,7,4,0,0,2,1
48,4,1,0,1,1,0
114,5,3,1,0,8,1
17,8,1,0,0,9,0
11,1,0,1,1,9,0
72,7,4,0,1,4,1
44,2,2,0,0,4,0
12,4,1,1,0,4,0
29,2,2,0,1,1,0
41,5,1,1,0,1,0
95,4,0,1,0,9,0
69,6,2,0,0,8,0
80,9,2,0,0,7,1
93,2,4,1,0,6,1
77,8,0,1,1,0,1
145,5,0,0,0,6,1
120,7,2,0,0,0,1
38,7,0,0,1,4,1
73,6,1,1,1,8,1
38,1,1,1,1,4,0
85,6,4,1,0,4,1
131,2,1,1,1,9,1
184,5,3,1,0,4,1
34,2,2,0,1,9,1
198,5,3,0,1,9,1
69,4,4,1,1,0,0
22,3,4,0,1,7,1
74,5,4,1,0,4,1
195,7,3,1,0,5,1
153,1,1,1,0,5,1
10,6,1,0,0,1,0
133,2,2,1,1,9,1
26,8,4,1,1,5,1
128,9,2,0,1,3,1
116,8,4,1,0,6,1
100,3,0,1,1,3,1
143,1,1,0,1,5,1
128,9,2,0,0,9,1
103,7,4,1,1,3,1
37,8,1,1,0,1,0
84,4,0,1,0,2,0
177,5,3,0,1,1,1
60,8,0,1,1,3,0
196,5,3,0,1,8,1
83,3,0,0,0,9,1
17,3,2,1,1,1,0
103,7,0,0,0,6,1
13,2,0,1,1,2,0
154,3,2,0,0,3,0
105,6,2,1,0,6,1
199,3,4,1,1,6,1
115,5,1,1,1,5,1
84,2,1,1,0,7,1
139,7,4,0,0,7,1
102,9,1,1,1,6,1
180,5,2,1,0,1,0
106,1,4,0,0,9,1
129,5,0,1,1,5,1
145,2,1,1,1,0,0
19,5,3,1,0,9,1
174,3,1,1,1,4,1
43,5,1,0,1,8,1
50,8,0,1,1,1,0
98,3,3,0,0,4,1
122,3,3,1,0,7,1
50,6,1,0,0,2,0
45,1,2,0,1,4,1
196,6,0,1,1,8,1
160,9,3,0,0,7,1
176,7,1,1,1,8,1
74,1,4,1,0,9,0
164,8,3,0,1,1,1
71,5,3,0,0,5,1
177,7,0,0,0,6,1
149,2,1,0,1,8,1
73,1,3,1,1,5,1
27,2,4,0,1,5,1
69,3,3,1,0,3,0
86,4,3,1,0,9,1
159,7,0,1,0,8,1
167,4,0,1,0,5,0
81,2,3,1,0,8,1
177,8,0,1,1,6,1
152,1,0,0,0,7,1
155,7,4,0,0,9,1
165,7,1,1,0,6,1
157,7,1,0,1,8,1
68,1,3,1,0,9,0
44,9,4,0,0,6,1
172,4,0,0,0,3,0
183,9,2,1,1,0,1
120,3,1,0,0,7,1
41,1,0,0,1,8,1
117,8,1,1,1,6,1
128,5,1,0,0,1,1
127,5,1,0,1,9,1
192,2,3,1,1,3,1
153,6,0,1,1,5,1
20,1,4,0,0,8,1
45,2,0,1,1,9,0
85,2,1,1,1,8,1
14,9,4,1,0,1,0
99,7,2,0,1,5,1
195,4,0,0,1,3,1
186,7,3,0,0,0,1
43,4,1,1,1,0,0
187,3,4,1,0,5,1
128,6,1,0,1,5,1
178,9,1,0,1,7,1
167,7,4,0,1,9,1
193,1,0,1,0,0,0
115,2,4,0,0,9,1
181,6,2,1,1,4,1
17,5,1,0,1,7,1
123,7,2,0,1,6,1
124,8,1,1,1,7,1
176,5,3,0,1,9,1
109,6,1,0,0,0,1
109,4,1,1,0,1,0
187,1,4,0,0,3,1
171,1,0,1,0,8,0
124,9,4,1,0,7,1
137,6,4,1,1,3,1
146,7,2,1,1,7,1
177,8,1,0,1,9,1
140,9,2,1,1,3,1
169,1,1,1,1,0,0
49,2,1,1,1,7,0
180,2,0,0,0,2,0
137,9,1,0,0,1,1
194,5,0,1,1,9,1
156,8,4,0,1,8,1
77,8,4,0,1,3,1
14,1,3,0,1,3,1
138,3,3,1,1,8,1
148,3,3,0,0,0,1
184,8,1,0,0,1,1
19,5,2,0,0,5,0
48,1,4,1,0,1,0
76,4,2,1,1,2,0
171,1,1,0,1,1,1
52,2,2,1,0,6,0
180,4,3,1,1,6,1
117,4,0,0,1,7,1
100,5,1,0,1,7,1
105,9,0,0,1,5,1
70,4,1,1,1,0,0
14,4,3,0,1,5,1
168,3,2,0,0,4,1
111,4,1,1,1,5,1
192,2,1,0,0,0,0
196,6,0,0,0,0,1
37,7,3,0,0,8,1
195,5,3,1,1,5,1
92,2,2,0,1,8,1
69,8,2,0,1,6,1
158,3,1,0,1,1,1
97,5,0,1,1,6,1
197,8,4,1,0,2,1
152,2,2,1,1,3,0
36,7,1,1,0,0,0
137,6,1,1,0,2,0
152,8,0,0,1,7,1
123,1,1,0,1,7,1
25,8,1,0,1,3,1
178,8,3,1,1,5,1
20,9,0,1,0,3,0
84,8,2,1,1,0,1
22,6,2,0,0,9,0
46,5,2,1,1,7,1
41,7,4,0,0,9,1
154,8,3,0,1,8,1
14,6,1,1,1,2,0
147,5,3,1,1,9,1
28,6,1,1,0,7,0
76,1,2,1,0,5,0
123,9,4,1,0,6,1
29,2,1,0,1,7,1
141,7,2,0,1,9,1
18,7,0,1,1,1,0
11,1,2,1,1,9,0
35,1,0,0,0,4,1
198,9,1,1,1,0,1
168,1,1,1,1,5,1
51,4,3,0,1,0,1
50,5,2,0,0,9,0
144,5,1,0,1,2,1
137,7,4,0,1,8,1
32,6,3,0,0,3,1
111,2,4,0,1,8,1
178,2,1,0,1,3,1
123,1,3,1,0,9,1
64,5,2,1,0,0,0
12,6,1,0,1,2,1
64,2,2,0,1,4,1
167,7,4,0,1,9,1
114,9,0,1,0,0,0
27,6,2,0,1,5,1
63,8,0,1,0,1,0
72,4,3,1,0,1,0
170,9,0,0,0,1,1
131,5,1,1,0,8,1
124,1,3,1,0,5,1
142,5,0,0,0,0,1
113,8,2,1,0,2,0
43,8,3,1,0,2,0
146,9,1,1,0,7,1
198,9,4,0,1,5,1
112,7,3,0,1,4,1
164,5,0,1,0,1,0
120,9,2,1,0,8,1
20,6,3,1,0,2,0
17,7,4,1,0,2,0
20,6,2,1,0,0,1
97,4,0,0,1,5,1
19,4,3,1,0,6,0
64,7,4,1,0,8,1
139,8,1,1,0,4,1
71,8,1,0,0,6,0
124,8,1,1,1,9,1
132,3,3,0,0,0,1
151,6,0,0,1,9,1
139,4,3,1,1,6,1
165,7,3,1,1,4,1
166,4,3,1,1,6,1
139,3,2,1,0,0,0
103,3,3,1,1,9,1
160,8,3,0,0,1,1
157,1,2,1,0,7,0
159,5,3,1,1,8,1
114,4,3,0,0,5,1
60,2,0,1,1,8,0
195,9,0,0,0,3,1
40,4,2,1,1,9,0
97,9,3,1,0,2,1
149,1,4,1,0,8,1
126,1,2,0,1,1,1
183,7,0,1,0,2,1
96,6,4,1,1,7,1
109,3,1,1,1,3,0
37,7,1,0,0,3,0
66,7,1,1,1,1,0
182,7,1,1,0,7,1
103,4,3,1,1,4,1
20,4,3,0,0,7,1
158,1,0,1,0,2,0
136,5,0,0,1,5,1
14,3,4,0,1,9,1
139,9,4,1,1,9,1
147,7,4,0,1,1,1
103,6,4,0,0,6,1
74,9,3,1,1,0,1
124,4,3,1,1,9,1
99,3,0,0,1,5,1
45,9,1,0,1,7,1
36,2,3,0,0,2,0
132,7,2,0,1,8,1
54,6,2,0,0,1,0
119,4,2,0,0,0,0
38,7,2,0,0,0,0
165,6,4,1,1,8,1
34,7,0,1,0,1,1
159,3,1,1,1,6,1
79,9,0,1,1,9,1
126,9,2,0,0,7,1
107,6,2,1,1,5,1
140,6,1,0,0,7,1
136,2,4,0,0,0,1
45,4,3,1,0,1,0
101,6,4,1,1,0,1
173,2,2,1,1,3,1
102,2,4,1,1,8,1
94,6,1,0,0,8,1
114,7,2,1,0,8,1
187,7,3,0,1,2,1
31,8,1,1,1,2,1
71,2,4,1,0,9,0
52,4,2,1,1,7,0
57,3,2,1,1,4,0
111,7,2,0,1,0,1
157,7,0,0,0,9,1
118,4,1,1,0,8,0
24,3,1,1,0,1,0
79,6,0,1,0,4,1
145,1,2,0,1,5,1
27,7,0,1,0,0,0
160,8,4,1,0,2,1
68,1,3,1,0,4,0
77,5,4,0,1,0,1
123,5,3,0,0,5,1
123,8,4,1,1,5,1
19,3,4,0,1,3,1
54,6,2,0,0,0,0
73,2,3,0,1,2,1
143,1,0,1,0,4,1
41,4,4,0,1,0,1
50,9,4,1,1,9,1
19,4,3,1,0,3,0
136,9,1,0,1,7,1
88,7,1,1,1,3,1
37,2,1,1,1,8,0
119,1,4,1,1,8,1
49,1,3,0,0,8,1
153,3,3,1,0,2,0
190,4,2,1,1,5,1
23,6,1,1,1,4,1
67,5,2,1,0,4,0
56,3,4,0,1,1,1
34,3,4,1,0,0,0
193,9,2,1,0,2,0
30,3,4,0,0,8,1
156,2,2,0,1,9,1
177,2,4,0,0,4,1
146,7,0,0,1,8,1
170,3,4,0,1,0,1
179,4,3,0,1,9,1
54,4,2,0,0,1,0
93,5,2,0,1,4,1
52,3,3,1,1,5,1
139,9,3,1,1,2,1
167,6,2,0,0,5,1
147,5,2,0,1,9,1
67,3,1,0,1,1,0
17,3,0,1,1,5,0
72,3,3,0,0,0,0
158,4,1,1,0,7,0
102,5,1,0,1,6,1
71,9,4,1,0,1,0
151,8,0,0,0,0,1
120,9,3,1,1,9,1
19,2,1,0,1,3,0
166,2,1,0,0,1,0
10,7,1,0,0,9,1
187,4,4,0,1,1,1
18,4,3,0,0,3,0
117,8,3,0,0,0,1
125,9,0,1,1,9,1
28,9,1,0,0,1,0
105,2,1,1,0,5,0
141,9,4,0,0,2,1
145,1,2,0,0,3,0
146,3,4,1,0,2,0
75,4,3,1,0,4,1
163,6,3,1,1,9,1
195,5,2,0,0,3,1
49,9,0,0,1,2,1
62,1,3,0,1,4,1
114,8,0,1,0,2,0
92,6,3,1,0,9,1
150,4,0,0,0,2,0
55,3,4,1,0,5,0
139,1,0,0,0,4,1
57,4,1,0,0,2,0
128,2,3,0,0,0,1
43,1,2,1,1,4,0
22,5,3,0,0,8,1
46,4,1,1,0,8,0
20,9,0,1,1,4,1
15,3,2,1,0,6,0
190,2,4,0,1,0,1
95,5,0,1,0,0,0
175,7,2,1,0,1,0
21,9,1,0,0,0,0
134,3,2,0,1,4,1
194,3,2,1,1,5,1
83,2,2,1,1,5,1
52,1,3,1,0,7,0
38,2,1,1,1,5,0
79,9,3,1,0,4,1
131,7,2,1,0,9,1
20,7,3,0,0,1,1
186,3,3,0,1,6,1
53,4,4,1,1,9,1
77,7,2,1,1,5,1
101,1,3,0,1,6,1
17,7,4,0,0,6,1
187,2,4,1,0,0,0
17,2,1,0,1,8,1
149,6,2,1,0,7,1
159,8,1,1,1,7,1
169,5,1,1,0,3,0
194,7,0,0,1,0,1
34,6,1,1,0,7,0
17,9,0,0,0,8,0
183,1,2,1,0,0,0
170,9,4,0,0,9,1
133,6,4,1,1,4,1
45,3,4,1,0,4,0
165,7,1,1,0,6,1
16,4,3,1,1,7,1
13,7,3,0,1,2,1
139,6,2,1,1,5,1
159,3,3,1,1,6,1
111,1,1,1,0,2,0
91,8,0,1,0,9,1
168,6,2,1,1,3,1
158,9,4,0,1,7,1
116,5,0,1,0,3,0
167,2,2,0,1,1,1
95,3,3,0,1,4,1
163,4,3,0,0,9,1
112,4,2,1,1,3,0
21,5,0,1,1,7,1
81,5,0,1,1,3,1
160,5,2,1,0,7,1
109,8,1,1,1,3,1
56,2,4,1,1,7,1
80,5,2,1,1,6,1
41,4,2,1,0,9,0
43,4,4,1,1,1,0
33,3,4,1,1,9,1
143,2,3,0,1,9,1
189,7,4,1,1,9,1
163,3,4,0,0,5,1
171,4,3,1,1,8,1
121,8,4,1,1,0,1
112,4,0,0,1,2,1
96,2,1,1,1,1,0
181,4,3,0,0,4,1
145,2,4,0,0,9,1
122,9,2,0,0,2,1
145,2,3,1,1,3,1
165,1,4,1,0,2,0
98,2,2,0,0,8,1
164,4,0,0,1,1,1
38,5,1,1,1,4,1
148,6,4,1,0,2,1
187,1,0,0,0,3,0
50,4,4,1,1,8,1
148,7,2,1,1,6,1
53,7,4,1,0,5,1
57,2,1,0,0,7,0
161,3,1,1,1,2,1
59,4,0,0,0,1,0
114,5,2,0,1,9,1
147,4,2,0,1,4,1
180,9,0,1,1,7,1
139,8,3,1,1,1,1
38,6,2,0,1,9,1
172,9,4,1,0,4,1
148,8,0,0,1,1,1
29,8,4,0,0,3,1
21,9,3,1,0,5,1
10,7,2,0,0,1,0
179,9,3,0,1,2,1
198,1,1,0,0,3,0
191,7,2,1,0,4,1
85,6,3,1,1,7,1
54,5,4,0,0,5,1
195,5,2,1,1,8,1
177,7,0,1,1,6,1
46,7,2,1,0,6,0
157,9,3,1,0,6,1
135,5,2,0,1,6,1
21,9,3,1,0,6,1
24,5,3,1,0,0,1
181,2,4,0,1,7,1
78,2,0,1,0,9,0
87,3,3,1,0,6,1
112,9,4,1,1,4,1
65,8,3,1,1,7,1
150,4,3,0,0,7,1
119,2,3,0,0,7,1
93,6,4,0,1,5,1
77,4,0,0,1,2,1
184,9,4,1,1,5,1
170,1,4,0,0,8,1
10,3,2,1,1,6,0
24,5,0,0,1,2,1
41,7,4,0,0,8,1
108,8,4,1,0,3,1
173,4,1,0,0,5,1
176,8,3,1,1,7,1
116,5,1,1,1,5,1
29,1,2,1,1,5,0
133,6,1,0,0,3,1
159,4,3,0,1,9,1
137,2,1,1,1,9,1
93,4,1,1,0,2,0
192,7,3,0,0,7,1
132,1,2,1,1,2,0
99,7,1,1,1,3,1
127,7,3,0,1,4,1
28,2,0,0,1,1,1
186,6,3,0,0,7,1
93,6,2,1,0,2,1
64,7,2,0,1,9,1
101,8,2,0,0,1,1
84,7,0,1,1,6,1
50,3,1,0,1,1,0
88,5,4,1,0,4,1
40,1,1,1,1,5,0
29,5,0,1,1,2,0
195,5,0,0,0,2,1
15,3,3,1,0,3,0
190,7,2,0,0,1,1
18,3,2,1,1,2,0
64,1,2,1,0,1,0
144,7,2,0,0,5,1
102,6,1,0,0,7,1
11,4,0,1,0,4,0
189,5,4,0,0,1,1
56,7,0,1,1,4,1
61,7,1,0,0,7,0
120,1,4,1,0,8,1
136,3,0,0,0,3,0
118,2,0,0,0,7,1
45,2,1,0,1,5,1
153,8,1,1,0,2,0
39,5,4,0,0,7,1
137,1,3,0,1,5,1
103,7,2,0,1,8,1
149,8,1,0,0,0,1
83,8,4,0,0,8,1
40,5,0,1,1,7,1
84,5,2,0,1,6,1
173,8,2,1,1,5,1
13,3,1,1,1,1,0
25,4,3,1,0,7,0
176,7,1,0,0,3,1
107,9,1,0,1,0,1
88,1,2,1,0,9,0
89,2,2,1,1,7,1
188,2,0,0,0,1,1
126,3,0,1,0,7,0
48,2,2,1,1,1,0
186,3,3,1,0,1,0
159,8,2,1,0,8,1
173,6,1,1,0,4,1
90,5,1,0,0,2,1
81,3,2,0,1,7,1
167,6,2,1,0,5,1
76,4,0,0,1,3,1
112,8,4,0,1,7,1
192,6,2,1,1,6,1
137,1,3,1,1,5,1
147,8,3,0,0,6,1
103,4,4,1,1,8,1
140,8,2,1,1,8,1
167,2,3,0,1,3,1
69,7,4,0,1,6,1
84,7,4,1,0,9,1
107,5,1,0,1,1,1
156,7,0,1,0,2,0
17,8,3,1,0,5,1
137,8,3,0,1,0,1
163,3,2,0,1,0,1
101,4,1,0,0,7,1
13,2,0,1,1,0,0
150,6,1,0,1,0,1
150,1,1,0,1,4,1
170,9,4,1,0,1,1
71,3,2,0,1,6,1
75,2,2,1,0,3,0
159,8,2,0,0,1,1
32,2,0,1,1,4,0
33,9,4,0,1,7,1
69,4,0,0,0,8,0
163,3,3,0,0,1,1
79,6,1,1,1,7,1
143,8,4,0,0,2,1
187,6,4,1,0,1,1
39,7,0,1,1,0,0
30,3,1,0,1,6,1
112,7,3,0,1,8,1
96,7,2,0,0,8,1
73,6,3,0,0,6,1
159,6,2,1,0,5,1
45,6,2,0,0,0,0
150,8,2,0,1,7,1
194,2,3,1,1,6,1
97,1,2,0,0,6,1
83,3,0,1,0,0,0
95,1,2,0,1,8,1
47,3,0,1,0,4,0
43,7,0,1,1,7,1
175,3,4,0,0,3,1
165,2,2,0,1,4,1
28,1,1,0,0,1,0
86,7,1,1,0,0,0
92,6,1,0,1,7,1
57,4,2,0,1,7,1
130,1,3,1,1,5,1
74,5,1,0,1,8,1
168,4,1,1,1,8,1
188,7,4,1,0,6,1
177,6,0,0,0,5,1
189,3,3,0,0,1,1
172,1,1,0,1,8,1
111,1,2,1,0,6,0
181,1,0,0,0,1,0
197,9,0,1,1,1,1
108,6,0,0,1,7,1
158,7,2,1,1,8,1
13,7,0,1,0,8,0
125,3,4,1,0,7,1
39,1,1,1,1,4,0
80,6,1,1,1,4,1
171,4,0,0,0,7,1
29,5,0,1,1,4,1
59,2,3,1,1,7,1
70,2,1,0,1,0,0
158,6,0,1,1,6,1
170,2,3,1,1,0,1
45,7,0,0,1,6,1
82,5,1,1,0,5,1
147,9,3,1,1,2,1
156,2,4,0,1,2,1
121,6,2,1,1,9,1
127,5,2,0,0,9,1
91,8,2,1,1,8,1
53,6,3,1,1,6,1
21,8,2,1,1,9,1
67,7,3,1,1,1,1
168,8,2,0,0,8,1
85,6,1,1,0,7,1
68,6,2,0,1,4,1
31,1,3,0,0,4,1
11,8,1,1,1,2,0
199,6,0,1,0,1,0
136,2,0,0,0,8,1
29,1,2,0,0,6,0
118,6,2,1,0,3,0
33,5,1,1,0,5,0
53,4,0,1,1,8,0
175,2,3,0,0,2,1
187,4,3,0,1,8,1
112,3,3,1,0,7,1
57,9,0,1,1,3,0
155,4,0,0,1,0,1
54,9,1,0,1,0,1
127,6,1,0,1,3,1
25,5,2,1,0,6,0
165,5,3,0,1,2,1
125,9,4,1,1,6,1
155,9,4,0,1,7,1
196,4,1,0,0,3,0
71,6,1,0,0,7,0
17,7,2,0,1,2,1
145,4,3,0,0,5,1
35,1,4,0,1,5,1
27,5,3,1,1,6,1
56,6,1,0,0,2,0
185,2,0,0,1,0,1
11,1,4,1,1,5,1
180,4,2,0,1,9,1
100,8,2,1,1,5,1
70,6,1,0,1,6,1
12,6,1,1,0,8,0
196,9,1,0,0,8,1
